timestamp,compression_number,z_value,esp_id,imu_number,ax,ay,az,gx,gy,gz
1772551343.204314,1,0.0,71323,1,0.287304,0.550666,-11.602302,0.000799,0.024781,-0.029711
1772551343.2095392,1,0.0,71323,2,0.651223,-0.191536,-11.348516,-0.020251,0.020251,-0.036372
1772551343.2157383,1,0.0,71323,3,1.307234,-1.723825,-11.597513,-0.044233,-0.01692,-0.021051
1772551343.2216866,1,0.0,71323,4,-0.248997,0.981623,-11.391612,-0.037438,-0.010259,-0.005862
1772551343.2266934,1,0.0,71352,1,0.268151,0.670376,-11.420342,-0.000799,0.012524,-0.032375
1772551343.232057,1,0.0,71352,2,0.861913,-0.09098,-11.415554,-0.005729,-0.017453,-0.033974
1772551343.2373042,1,0.0,71352,3,1.307234,-1.810017,-11.477803,-0.043567,-0.002798,-0.012923
1772551343.2441936,1,0.0,71352,4,-0.148441,0.823605,-11.525687,-0.034374,-0.000133,-0.001998
1772551343.2548025,1,0.0,71381,1,0.320823,0.675165,-11.420342,-0.005995,-0.023182,-0.030377
1772551343.2616613,1,0.0,71381,2,0.699107,-0.162806,-11.209652,-0.018253,-0.011858,-0.033574
1772551343.2671683,1,0.0,71381,3,1.187524,-1.996764,-11.482592,-0.003064,0.020917,-0.018386
1772551343.273165,1,0.0,71381,4,-0.124498,1.154005,-11.750742,-0.064884,0.013057,-0.007727
1772551343.2847002,1,0.0,71410,1,0.047884,0.981623,-11.836933,-0.019052,-0.061819,-0.039703
1772551343.290222,1,0.0,71410,2,1.039083,0.038307,-11.592725,-0.008926,-0.093395,-0.023449
1772551343.2956595,1,0.0,71410,3,1.144428,-2.020706,-12.004527,0.03877,0.069813,-0.009593
1772551343.3024666,1,0.0,71410,4,-0.229843,1.273715,-11.96622,-0.057289,0.028378,-0.005995
1772551343.3133175,1,0.0,71439,1,0.153229,0.914585,-11.760319,-0.01279,-0.081804,-0.039436
1772551343.3188083,1,0.0,71439,2,1.125275,0.167594,-11.48738,-0.008527,-0.069147,-0.023582
1772551343.324195,1,0.0,71439,3,0.938527,-2.1883,-11.84651,0.003464,0.052626,0.00373
1772551343.3310251,1,0.0,71439,4,-0.368707,0.924162,-11.611878,-0.045165,0.010259,0.003064
1772551343.3419394,1,0.0,71468,1,0.512359,0.636858,-11.568783,-0.006395,-0.051694,-0.031842
1772551343.34737,1,0.0,71468,2,0.435745,0.02873,-11.583148,-0.010126,0.063951,-0.031443
1772551343.354218,1,0.0,71468,3,1.455675,-2.044648,-11.540052,-0.036905,-0.001865,-0.015721
1772551343.359746,1,0.0,71468,4,0.043096,0.837971,-11.535264,-0.034374,-0.011991,-0.001998
1772551343.3718116,1,0.0,71497,1,0.402226,0.59855,-11.798626,-0.001732,-0.010525,-0.031309
1772551343.3775182,1,0.0,71497,2,0.641646,-0.019154,-11.439496,-0.016787,0.011325,-0.036372
1772551343.3971953,1,0.0,71497,3,1.292869,-1.905785,-11.511322,-0.045299,-0.006262,-0.015055
1772551343.412069,1,0.0,71497,4,-0.004788,0.794875,-11.674128,-0.036372,-0.015721,-0.003997
1772551343.4198496,1,0.0,71526,1,0.258574,0.656011,-11.477803,-0.004263,-0.042634,-0.033841
1772551343.425149,1,0.0,71526,2,0.665588,0.019154,-11.386824,-0.008127,-0.018519,-0.033175
1772551343.4303737,1,0.0,71526,3,1.398214,-1.944092,-10.979809,0.010126,0.032109,-0.018119
1772551343.4353511,1,0.0,71526,4,0.02873,0.263362,-11.683704,-0.094328,-0.037838,-0.003064
1772551343.440541,1,0.0,71555,1,0.220267,0.387861,-11.429919,-0.025047,-0.086334,-0.027046
1772551343.4455462,1,0.0,71555,2,0.134075,0.325611,-11.544841,-0.011991,-0.02638,-0.037971
1772551343.4505343,1,0.0,71555,3,1.608904,-2.035071,-10.893618,0.066749,0.050361,-0.024781
1772551343.455734,1,0.0,71555,4,-0.076614,0.684742,-11.702858,-0.080072,-0.099124,0.010792
1772551343.4607456,1,0.0,71584,1,0.167594,0.244209,-11.410766,0.0,-0.015721,-0.028778
1772551343.465756,1,0.0,71584,2,0.282516,-0.191536,-10.960655,-0.032775,-0.008394,-0.043966
1772551343.470946,1,0.0,71584,3,1.747767,-1.527501,-11.880029,-0.007994,-0.008793,-0.026779
1772551343.476904,1,0.0,71584,4,-0.196325,1.091756,-11.176133,-0.036772,-0.014123,-0.008527
1772551343.487394,1,0.0,71613,1,0.229843,0.703895,-11.688493,0.006662,0.007328,-0.033441
1772551343.4929678,1,0.0,71613,2,0.92895,-0.081403,-11.190498,-0.008127,-0.031975,-0.032775
1772551343.4985385,1,0.0,71613,3,1.206678,-2.015918,-11.473015,-0.056623,0.004263,-0.00493
1772551343.5053473,1,0.0,71613,4,-0.153229,0.857124,-11.683704,-0.034907,0.034107,-0.001199
1772551343.5162108,1,0.0,71642,1,0.215478,0.560243,-11.334151,-0.002265,-0.020917,-0.033041
1772551343.5216842,1,0.0,71642,2,0.56982,0.0,-11.439496,-0.00373,0.011058,-0.03504
1772551343.5272262,1,0.0,71642,3,1.422156,-1.924938,-11.477803,-0.043966,-0.009193,-0.015188
1772551343.534031,1,0.0,71642,4,-0.062249,1.072602,-11.425131,-0.024781,-0.018119,0.001332
1772551343.5446713,1,0.0,71671,1,0.3304,0.526724,-11.717223,0.006395,0.021717,-0.031975
1772551343.5513785,1,0.0,71671,2,0.507571,0.071826,-11.492168,-0.010259,0.047031,-0.036772
1772551343.55775,1,0.0,71671,3,1.398214,-2.059013,-11.736377,-0.092196,-0.037305,-0.007461
1772551343.5628653,1,0.0,71671,4,-0.220267,1.307234,-11.295844,0.047697,-0.002798,0.008793
1772551343.5745325,1,0.0,71700,1,0.378284,0.632069,-11.535264,0.014256,0.106585,-0.011991
1772551343.5800605,1,0.0,71700,2,0.11971,-0.397437,-11.291056,-0.060753,0.133364,-0.031043
1772551343.5856996,1,0.0,71700,3,1.039083,-2.111686,-11.81778,-0.164274,-0.081671,-0.012391
1772551343.5923367,1,0.0,71700,4,-0.148441,0.905008,-11.353305,0.03957,0.056623,-0.012257
1772551343.6032336,1,0.0,71729,1,0.646434,0.488417,-11.420342,-0.001066,0.098591,-0.03464
1772551343.6086555,1,0.0,71729,2,0.861913,-0.148441,-11.535264,0.011724,0.072611,-0.036239
1772551343.6142673,1,0.0,71729,3,1.666364,-1.886631,-11.563994,-0.147087,-0.082603,-0.01359
1772551343.6209626,1,0.0,71729,4,0.167594,1.331176,-11.899182,0.054625,-0.014789,-0.003064
1772551343.6317647,1,0.0,71758,1,0.474052,0.497994,-11.745954,0.037438,0.078873,-0.033841
1772551343.6372073,1,0.0,71758,2,0.670376,0.181959,-11.348516,-0.007861,0.109783,-0.040369
1772551343.64408,1,0.0,71758,3,1.130063,-2.121263,-11.683704,-0.179862,-0.092729,-0.008127
1772551343.649582,1,0.0,71758,4,-0.258574,1.034295,-11.51611,0.0437,-0.017453,0.001998
1772551343.661635,1,0.0,71787,1,0.186748,0.852336,-11.645397,0.02638,0.089132,-0.023449
1772551343.6670783,1,0.0,71787,2,0.531513,0.076614,-11.688493,-0.002398,0.092596,-0.035706
1772551343.6727169,1,0.0,71787,3,1.206678,-1.939303,-11.410766,-0.193718,-0.097525,-0.008527
1772551343.6781955,1,0.0,71787,4,-0.287304,0.670376,-11.18571,0.029178,-0.022649,0.00373
1772551343.6903212,1,0.0,71816,1,0.263362,0.617704,-11.45865,0.019718,0.088998,-0.022516
1772551343.6975396,1,0.0,71816,2,0.42138,-0.248997,-11.530476,-0.017187,0.09939,-0.038371
1772551343.708107,1,0.0,71816,3,1.211466,-1.924938,-11.190498,-0.168937,-0.105119,-0.02145
1772551343.7131445,1,0.0,71816,4,-0.134075,0.579397,-11.793838,0.048763,-0.039836,-0.004796
1772551343.719515,1,0.0,71845,1,0.354342,0.344765,-11.314998,0.051028,0.093662,-0.027312
1772551343.7246218,1,0.0,71845,2,0.708684,-0.23942,-11.247959,-0.009326,0.074476,-0.047164
1772551343.731283,1,0.0,71845,3,1.383849,-1.714248,-11.669339,-0.172002,-0.107518,-0.020384
1772551343.7367325,1,0.0,71845,4,0.076614,0.646434,-11.626244,0.041701,-0.016387,-0.010925
1772551343.7475092,1,0.0,71874,1,0.588974,0.464475,-11.535264,0.056224,0.075142,-0.030377
1772551343.7542543,1,0.0,71874,2,0.924162,-0.181959,-10.97502,0.001199,0.053692,-0.042767
1772551343.7598102,1,0.0,71874,3,1.297657,-1.374272,-11.640609,-0.18759,-0.098058,-0.013989
1772551343.7654057,1,0.0,71874,4,-0.067038,0.828394,-11.449073,0.030377,-0.005462,-0.007461
1772551343.777435,1,0.0,71903,1,0.555455,0.45011,-11.621455,0.038237,0.062485,-0.03424
1772551343.7828465,1,0.0,71903,2,0.799663,-0.148441,-11.166556,0.005196,0.067015,-0.042101
1772551343.7884429,1,0.0,71903,3,1.340753,-1.474828,-11.669339,-0.184392,-0.117377,-0.019585
1772551343.7952046,1,0.0,71903,4,-0.100556,1.034295,-11.707646,0.050495,-0.027312,-0.003997
1772551343.8060236,1,0.0,71932,1,0.550666,0.349553,-11.525687,0.029977,0.067948,-0.031709
1772551343.8114624,1,0.0,71932,2,0.919373,-0.02873,-11.3964,0.005995,0.060087,-0.039836
1772551343.8170621,1,0.0,71932,3,1.091756,-1.752556,-11.654974,-0.204243,-0.097792,-0.016654
1772551343.8238356,1,0.0,71932,4,-0.11971,0.952892,-11.87524,0.03464,-0.014522,-0.002665
1772551343.8346186,1,0.0,71961,1,0.507571,0.474052,-11.286267,0.047297,0.083403,-0.028911
1772551343.8413846,1,0.0,71961,2,0.914585,0.014365,-11.291056,-0.003331,0.07008,-0.040769
1772551343.846952,1,0.0,71961,3,1.04866,-1.685518,-11.45865,-0.223296,-0.086201,-0.018386
1772551343.8524756,1,0.0,71961,4,-0.177171,0.766145,-11.640609,0.021317,-0.011991,-0.0004
1772551343.8644986,1,0.0,71990,1,0.502782,0.627281,-11.51611,0.038104,0.055424,-0.030243
1772551343.8700578,1,0.0,71990,2,0.727837,-0.081403,-11.310209,-0.007328,0.0866,-0.040369
1772551343.8756905,1,0.0,71990,3,1.01993,-1.383849,-11.252748,-0.198648,-0.082603,-0.021051
1772551343.8824482,1,0.0,71990,4,-0.23942,0.531513,-11.51611,0.036239,-0.007061,-0.000133
1772551343.8985956,1,0.0,72019,1,0.526724,0.493206,-11.563994,0.041435,0.040902,-0.024648
1772551343.9037185,1,0.0,72019,2,0.742203,-0.134075,-11.621455,0.007194,0.086201,-0.039037
1772551343.9099033,1,0.0,72019,3,1.072602,-1.446098,-11.63582,-0.203444,-0.104587,-0.020251
1772551343.9150202,1,0.0,72019,4,-0.110133,0.718261,-11.674128,0.046631,-0.01359,-0.002531
1772551343.9218109,1,0.0,72048,1,0.545878,0.45011,-11.496957,0.038371,0.077674,-0.027446
1772551343.927231,1,0.0,72048,2,0.876278,-0.038307,-11.3964,0.006528,0.076608,-0.039436
1772551343.9340901,1,0.0,72048,3,1.115698,-1.517924,-11.7268,-0.217833,-0.118576,-0.019319
1772551343.939589,1,0.0,72048,4,-0.148441,0.6608,-11.501745,0.028778,-0.004397,-0.001998
1772551343.95164,1,0.0,72077,1,0.560243,0.521936,-11.731588,0.038104,0.074609,-0.028245
1772551343.9570832,1,0.0,72077,2,0.852336,-0.153229,-11.209652,0.0004,0.074609,-0.039436
1772551343.962684,1,0.0,72077,3,1.024718,-1.345541,-11.640609,-0.219698,-0.125637,-0.018386
1772551343.9681578,1,0.0,72077,4,-0.076614,0.665588,-11.506534,0.045032,0.002531,-0.001332
1772551343.9802525,1,0.0,72106,1,0.617704,0.368707,-11.63582,0.034773,0.059688,-0.027446
