compression_number,z_value,ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
1,94.0,716913,0.785298,0.584185,-11.554418,0.044632,-0.020518,-0.030377,0.656011,-0.148441,-11.027693,-0.038904,0.029577,-0.031309,0.306458,-0.062249,-11.48738,-0.089531,-0.009726,-0.019319,0.148441,0.368707,-11.190498,0.010792,-0.027712,-0.002531
1,93.5,716982,0.794875,0.411803,-11.482592,0.00826,0.006129,-0.030776,0.54109,-0.339977,-11.482592,-0.009859,0.013856,-0.033308,0.263362,-0.167594,-11.765107,-0.048096,-0.006262,-0.020251,0.181959,0.387861,-11.554418,-0.031842,-0.026646,-0.00453
1,93.5,717051,0.713472,0.47884,-11.262324,0.017187,0.001466,-0.028778,0.54109,-0.244209,-11.152191,-0.020384,0.019985,-0.032109,0.287304,-0.162806,-11.60709,-0.059288,-0.006129,-0.019452,0.148441,0.378284,-11.353305,-0.01772,-0.01772,-0.002665
1,93.0,717120,0.818817,0.402226,-11.731588,-0.005196,-0.020384,-0.03424,0.526724,-0.301669,-11.257536,-0.019319,0.009326,-0.033708,0.201113,-0.143652,-11.57836,-0.053825,-0.007328,-0.020518,0.0,0.42138,-11.60709,-0.01772,0.005462,-0.005329
1,93.0,717189,0.737414,0.45011,-11.611878,-0.00906,-0.000933,-0.032642,0.560243,-0.220267,-11.295844,-0.011991,0.00906,-0.034107,0.248997,-0.105345,-11.793838,-0.033308,-0.003597,-0.019185,0.071826,0.507571,-11.745954,-0.03504,0.009726,-0.003464
1,92.5,717258,0.761356,0.584185,-11.741165,0.028112,-0.028911,-0.032508,0.565032,-0.114922,-11.046846,-0.043167,0.019985,-0.034374,0.196325,0.033519,-11.750742,-0.067415,-0.009459,-0.019851,0.014365,0.579397,-11.563994,-0.023315,0.021983,-0.002132
1,92.5,717327,0.770933,0.474052,-11.683704,0.003997,-0.005329,-0.03424,0.622492,-0.201113,-11.324574,-0.020384,0.015588,-0.033441,0.272939,-0.09098,-11.69807,-0.041302,-0.00866,-0.019319,0.067038,0.497994,-11.841722,-0.031709,0.001865,-0.003464
1,92.5,717396,0.699107,0.507571,-11.449073,0.024914,-0.009459,-0.03051,0.531513,-0.225055,-11.267113,-0.014256,0.013989,-0.032375,0.244209,-0.062249,-11.793838,-0.047697,-0.016387,-0.018253,0.138864,0.363919,-11.640609,-0.036106,-0.024648,-0.002531
1,92.0,717465,0.804452,0.435745,-11.650186,-0.006662,0.004663,-0.032109,0.507571,-0.272939,-11.372458,-0.007994,0.010392,-0.032642,0.21069,-0.153229,-11.702858,-0.036106,-0.003864,-0.019185,0.076614,0.483629,-11.678916,-0.025047,0.013057,-0.005063
1,92.0,717534,0.914585,0.397437,-11.7268,-0.038104,-0.010392,-0.032642,0.59855,-0.325611,-11.449073,0.008394,0.00866,-0.032775,0.311246,-0.253785,-11.650186,-0.032375,-0.008394,-0.019052,0.100556,0.483629,-11.750742,-0.019052,0.003464,-0.005063
1,91.5,717603,0.799663,0.464475,-11.492168,0.005596,0.0,-0.031709,0.512359,-0.229843,-11.310209,-0.015188,0.011058,-0.033308,0.220267,-0.114922,-11.645397,-0.048896,0.001732,-0.020251,0.095768,0.512359,-11.540052,-0.025447,-0.007594,-0.003198
1,91.5,717672,0.732626,0.435745,-11.300632,-0.000133,-0.015988,-0.031043,0.565032,-0.287304,-11.444284,0.00373,0.001732,-0.031443,0.301669,-0.248997,-11.736377,-0.02225,-0.015455,-0.01772,0.143652,0.45011,-11.93749,-0.038104,-0.028511,-0.003064
1,91.0,717741,0.80924,0.502782,-11.544841,-0.004796,-0.00906,-0.032109,0.565032,-0.215478,-11.252748,-0.013856,0.010392,-0.033041,0.253785,-0.11971,-11.559206,-0.055957,-0.001066,-0.019452,0.09098,0.474052,-11.425131,-0.011724,-0.006395,-0.003597
1,91.0,717810,0.641646,0.435745,-11.109096,0.048763,0.008527,-0.027979,0.445322,-0.301669,-11.405977,-0.023182,0.021717,-0.032375,0.248997,-0.177171,-11.841722,-0.039703,-0.011724,-0.018652,0.201113,0.349553,-11.707646,-0.038504,-0.055158,-0.001732
1,90.5,717879,0.799663,0.459687,-11.511322,-0.013057,-0.004796,-0.032508,0.579397,-0.253785,-11.453861,-0.003331,0.006262,-0.031842,0.306458,-0.138864,-11.707646,-0.036639,0.001998,-0.019718,0.138864,0.497994,-11.63582,-0.023182,-0.003464,-0.003597
1,90.5,717948,0.794875,0.474052,-11.401189,0.060887,-0.005862,-0.027446,0.545878,-0.311246,-11.334151,-0.030776,0.026779,-0.031176,0.258574,-0.105345,-11.717223,-0.081804,-0.006928,-0.019585,0.148441,0.383072,-11.286267,-0.00453,-0.031176,-0.000933
1,90.0,718017,0.751779,0.416591,-11.386824,-0.000133,0.005462,-0.032109,0.560243,-0.258574,-11.444284,-0.00373,0.005329,-0.033175,0.287304,-0.153229,-11.822568,-0.026113,-0.001066,-0.019985,0.153229,0.47884,-11.808203,-0.041168,-0.022383,-0.003464
1,90.0,718086,0.818817,0.56982,-11.985373,0.011458,-0.045032,-0.033708,0.665588,-0.138864,-10.989386,-0.045165,0.031975,-0.032508,0.23942,-0.033519,-11.439496,-0.104986,-0.00826,-0.018652,0.067038,0.483629,-11.219229,0.026913,0.033041,-0.004663
1,89.5,718155,0.746991,0.402226,-11.372458,0.028778,0.006395,-0.030377,0.474052,-0.325611,-11.463438,-0.014522,0.012923,-0.033574,0.244209,-0.172383,-11.769896,-0.041168,-0.00373,-0.021317,0.11971,0.459687,-11.616667,-0.034107,-0.028378,-0.003064
1,89.5,718224,0.770933,0.469264,-12.229582,-0.057423,-0.045565,-0.039303,0.56982,-0.138864,-10.931925,-0.034773,0.010792,-0.036239,0.153229,-0.052672,-11.48738,-0.072611,-0.012524,-0.018786,-0.071826,0.584185,-11.722012,-0.018919,0.075942,-0.007061
1,89.0,718293,0.761356,0.45011,-11.602302,0.021717,0.002665,-0.031176,0.474052,-0.268151,-11.262324,-0.021717,0.02145,-0.034107,0.196325,-0.129287,-11.678916,-0.054225,-0.011191,-0.019985,0.047884,0.469264,-11.678916,-0.024914,-0.009326,-0.002665
1,89.0,718362,0.857124,0.54109,-11.449073,0.046764,-0.008127,-0.028378,0.603339,-0.292093,-11.492168,-0.013989,0.021051,-0.031043,0.296881,-0.172383,-11.812991,-0.06062,0.003331,-0.02145,0.21069,0.378284,-11.27669,0.007328,-0.053292,-0.003864
1,88.5,718431,0.799663,0.397437,-11.597513,-0.009459,-0.01279,-0.03051,0.56982,-0.325611,-11.434708,-0.009326,0.003997,-0.032642,0.244209,-0.172383,-11.765107,-0.039303,-0.0004,-0.019319,0.134075,0.42138,-11.496957,-0.030643,-0.006528,-0.003331
1,88.5,718500,0.703895,0.35913,-11.104307,-0.003331,0.037305,-0.029444,0.440533,-0.430956,-11.769896,0.022383,-0.010658,-0.033841,0.229843,-0.258574,-11.942278,0.010792,-0.007061,-0.019851,0.134075,0.378284,-11.865664,-0.07008,-0.039303,-0.001865
1,88.0,718569,0.837971,0.397437,-11.683704,-0.010392,-0.001332,-0.033308,0.550666,-0.258574,-11.224017,-0.022516,0.013723,-0.03504,0.201113,-0.143652,-11.587936,-0.047164,-0.006795,-0.019585,-0.038307,0.474052,-11.717223,-0.032375,0.012257,-0.003864
1,88.0,718638,0.723049,0.320823,-11.056423,-0.031709,0.042634,-0.031176,0.469264,-0.454898,-11.975797,0.027312,-0.007194,-0.033841,0.320823,-0.292093,-12.014104,0.018652,-0.002798,-0.02225,0.081403,0.392649,-11.990162,-0.077008,-0.033041,-0.00373
1,87.5,718707,0.847547,0.42138,-11.784261,-0.010126,-0.01319,-0.032375,0.555455,-0.277727,-11.300632,-0.01279,0.00826,-0.032508,0.201113,-0.138864,-11.664551,-0.043966,-0.006262,-0.018786,-0.02873,0.47884,-11.621455,-0.023315,0.017453,-0.005196
1,87.5,718776,0.876278,0.435745,-11.113884,0.01772,0.008127,-0.027046,0.526724,-0.407014,-11.808203,0.032642,-0.037172,-0.028511,0.292093,-0.253785,-12.152967,0.019052,0.055291,-0.024648,0.23942,0.344765,-11.33894,-0.051028,-0.0866,-0.001599
1,87.0,718845,0.842759,0.42138,-11.789049,-0.00453,-0.005196,-0.031842,0.54109,-0.306458,-11.314998,-0.009459,-0.008394,-0.032775,0.244209,-0.201113,-11.899182,-0.028112,-0.011858,-0.018253,0.033519,0.426168,-11.741165,-0.051427,0.00453,-0.003198
1,87.0,718914,0.905008,0.56982,-11.7268,-0.000266,-0.031443,-0.028645,0.584185,-0.201113,-11.377247,0.005862,-0.040236,-0.024914,0.316035,-0.067038,-11.779472,-0.006928,0.096459,-0.024381,0.196325,0.435745,-11.032481,-0.032775,-0.044499,-0.002798
1,86.5,718983,0.713472,0.469264,-11.779472,0.038637,-0.002398,-0.031576,0.426168,-0.225055,-11.247959,-0.023848,-0.005596,-0.033974,0.258574,-0.196325,-11.961432,-0.037305,-0.023715,-0.018652,0.0,0.407014,-11.889606,-0.052893,0.005862,-0.004397
1,86.5,719052,0.737414,0.148441,-11.314998,-0.026913,0.003864,-0.034107,0.368707,-0.488417,-11.520899,-0.022116,-0.002931,-0.037838,0.306458,-0.392649,-11.587936,-0.05276,0.048763,-0.015188,0.052672,0.493206,-12.196063,-0.042234,0.03091,-0.007461
1,86.0,719121,0.962469,0.488417,-11.60709,-0.036372,-0.005462,-0.029577,0.617704,-0.253785,-11.626244,0.00373,0.031576,-0.03051,0.493206,-0.225055,-11.707646,-0.045565,-0.004263,-0.014922,0.205901,0.435745,-11.453861,-0.012124,0.003597,-0.002665
1,86.0,719190,0.885855,0.124498,-10.91756,-0.039303,0.058755,-0.031309,0.54109,-0.68953,-12.038046,0.014522,-0.080205,-0.032508,0.402226,-0.459687,-12.071565,-0.045032,0.035573,-0.008926,0.067038,0.301669,-12.109872,-0.060354,-0.00493,-0.001066
1,85.5,719259,0.861913,0.612916,-11.36767,0.023449,0.027312,-0.028112,0.440533,-0.071826,-11.468226,-0.005596,0.025714,-0.030776,0.35913,-0.234632,-11.741165,-0.037438,0.014256,-0.019319,0.043096,0.383072,-11.621455,-0.035306,-0.014123,-0.005596
1,85.5,719328,0.742203,0.272939,-11.391612,-0.037971,0.045165,-0.031975,0.320823,-0.560243,-11.693281,-0.003198,-0.055158,-0.033308,0.339977,-0.493206,-12.004527,-0.031709,0.099257,-0.01279,-0.047884,0.258574,-12.052411,-0.054625,0.019985,-0.003064
1,85.0,719397,0.742203,0.387861,-11.262324,0.065417,0.008127,-0.028112,0.454898,-0.095768,-10.874464,-0.031709,0.001332,-0.032109,0.536301,-0.076614,-11.573571,-0.04823,0.004397,-0.028378,0.191536,0.588974,-11.688493,-0.002665,-0.042234,-0.005063
1,85.0,719466,0.866701,0.636858,-11.563994,0.03544,0.064884,-0.02558,0.517148,-0.114922,-11.209652,-0.010658,0.043567,-0.028245,0.474052,-0.186748,-12.023681,-0.049695,-0.109516,-0.016387,0.095768,0.411803,-11.319786,-0.031842,-0.055957,-0.000266
1,85.0,719535,0.646434,0.497994,-11.645397,0.008127,0.025314,-0.031709,0.469264,-0.186748,-11.305421,-0.027845,0.086334,-0.033041,0.35913,-0.100556,-11.870452,-0.07341,-0.160277,-0.010126,0.014365,0.517148,-11.750742,-0.009459,0.011458,-0.000533
1,85.0,719604,0.823605,0.454898,-11.48738,0.010259,0.004397,-0.031709,0.54109,-0.244209,-11.386824,-0.00826,0.053026,-0.03424,0.325611,-0.138864,-11.750742,-0.083936,-0.122573,-0.016787,0.129287,0.464475,-11.530476,-0.011991,-0.022116,-0.002665
1,85.0,719673,0.818817,0.454898,-11.525687,-0.001865,-0.005196,-0.031842,0.545878,-0.248997,-11.348516,-0.008527,0.012124,-0.033574,0.301669,-0.153229,-11.674128,-0.052093,-0.021051,-0.019452,0.153229,0.464475,-11.506534,-0.022383,-0.010392,-0.00413
1,85.0,719742,0.770933,0.469264,-11.616667,0.003198,-0.002931,-0.031975,0.588974,-0.263362,-11.295844,-0.018519,0.016654,-0.03464,0.325611,-0.138864,-11.683704,-0.052893,-0.015455,-0.019185,0.105345,0.45011,-11.57836,-0.027712,-0.001199,-0.003997
1,95.0,719811,0.842759,0.445322,-11.674128,-0.001865,-0.015188,-0.031975,0.545878,-0.272939,-11.329363,-0.015588,0.016254,-0.033041,0.253785,-0.162806,-11.678916,-0.046231,-0.012257,-0.019185,0.067038,0.454898,-11.626244,-0.02638,-0.002132,-0.003198
1,95.0,719880,0.857124,0.397437,-11.602302,0.000133,-0.001066,-0.031176,0.493206,-0.268151,-11.36767,-0.010126,0.011191,-0.033841,0.234632,-0.181959,-11.760319,-0.038237,-0.011458,-0.019985,0.067038,0.454898,-11.631032,-0.031309,-0.009459,-0.005462
1,95.0,719949,0.732626,0.426168,-11.520899,0.00866,0.011858,-0.031842,0.536301,-0.258574,-11.319786,-0.016121,0.012124,-0.033441,0.282516,-0.114922,-11.741165,-0.040636,-0.001466,-0.019985,0.062249,0.502782,-11.683704,-0.026513,-0.005196,-0.002931
1,95.0,720018,0.732626,0.459687,-11.51611,0.000266,-0.008127,-0.033041,0.565032,-0.248997,-11.334151,-0.009992,0.012257,-0.033041,0.272939,-0.095768,-11.707646,-0.04743,-0.00413,-0.018919,0.143652,0.493206,-11.568783,-0.018253,-0.012923,-0.003198
1,95.0,720087,0.790087,0.459687,-11.573571,-0.001199,-0.014522,-0.031576,0.517148,-0.244209,-11.377247,-0.009593,0.00866,-0.032642,0.268151,-0.134075,-11.683704,-0.050761,-0.009859,-0.019052,0.129287,0.435745,-11.482592,-0.024248,-0.00453,-0.003597
1,95.0,720156,0.790087,0.45011,-11.60709,-0.009193,-0.001732,-0.031842,0.560243,-0.287304,-11.386824,-0.011058,0.007328,-0.033574,0.301669,-0.167594,-11.678916,-0.046231,-0.006662,-0.019718,0.110133,0.454898,-11.57836,-0.030243,0.006795,-0.003064
1,95.0,720225,0.833182,0.435745,-11.650186,-0.00826,-0.013989,-0.031043,0.603339,-0.296881,-11.310209,-0.012923,0.013323,-0.033441,0.253785,-0.158017,-11.688493,-0.044499,-0.009326,-0.019052,0.100556,0.430956,-11.63582,-0.027712,-0.00906,-0.003997
1,95.0,720294,0.818817,0.47884,-11.602302,0.009992,-0.018919,-0.031576,0.56982,-0.191536,-11.15698,-0.023449,0.011591,-0.03424,0.215478,-0.110133,-11.664551,-0.050761,-0.010658,-0.019985,0.047884,0.488417,-11.674128,-0.018786,-0.005196,-0.005729
1,95.0,720363,0.756568,0.474052,-11.353305,0.000933,0.003198,-0.03091,0.550666,-0.253785,-11.382035,-0.005462,0.007594,-0.032375,0.311246,-0.114922,-11.741165,-0.041568,0.006262,-0.020251,0.186748,0.459687,-11.525687,-0.021317,-0.018919,-0.003331
1,95.0,720432,0.823605,0.440533,-11.592725,-0.001865,-0.006528,-0.032375,0.555455,-0.253785,-11.314998,-0.010792,0.010525,-0.033308,0.292093,-0.153229,-11.683704,-0.044499,-0.006928,-0.019851,0.105345,0.45011,-11.626244,-0.025181,-0.006395,-0.003997
2,95.0,720501,0.78051,0.445322,-11.554418,0.000799,-0.00413,-0.031709,0.550666,-0.268151,-11.329363,-0.01279,0.010392,-0.033574,0.282516,-0.148441,-11.7268,-0.045698,-0.006528,-0.019585,0.095768,0.47884,-11.597513,-0.026646,-0.007461,-0.002665
2,95.0,720570,1.16837,0.416591,-11.439496,0.008127,0.007328,-0.032775,1.254562,-0.296881,-11.113884,-0.023182,0.042368,-0.029977,1.268927,-0.105345,-11.990162,-0.031842,0.025314,-0.014123,1.173159,0.54109,-12.066776,-0.042368,0.023315,-0.0004
2,95.0,720639,1.479617,0.593762,-12.133814,-0.001998,-0.037704,-0.033974,0.909797,-0.143652,-11.425131,-0.035573,-0.015855,-0.038637,0.526724,-0.229843,-11.554418,-0.029444,-0.038104,-0.027446,0.440533,0.430956,-11.990162,-0.068214,-0.071678,-0.015721
2,95.0,720708,0.646434,0.402226,-11.525687,0.023049,-0.002665,-0.035173,0.301669,-0.368707,-11.21444,-0.010392,-0.006528,-0.037838,0.009577,-0.263362,-11.544841,-0.019452,-0.020784,-0.023848,-0.191536,0.354342,-11.602302,-0.031576,-0.049296,-0.00866
2,95.0,720777,0.957681,0.54109,-11.769896,0.002132,0.005729,-0.019718,0.579397,-0.186748,-11.492168,-0.012391,0.025314,-0.02558,0.172383,-0.191536,-11.520899,-0.053026,-0.010525,-0.011858,0.086191,0.411803,-11.492168,-0.020251,-0.01359,0.002931
2,95.0,720846,0.411803,0.234632,-11.262324,0.003597,0.010525,-0.028911,0.526724,-0.363919,-11.190498,-0.003464,0.022649,-0.02558,0.354342,-0.047884,-11.659762,-0.044366,0.014922,-0.008527,0.062249,0.560243,-11.808203,-0.022383,0.006528,0.008926
