compression_number,z_value,ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
1,85.0,173814,0.608127,0.464475,-11.583148,0.0,-0.00453,-0.031842,-0.158017,-0.679953,-11.286267,-0.011724,0.013856,-0.036639,0.555455,-0.253785,-11.688493,-0.044766,-0.006129,-0.019985,0.162806,0.373495,-11.640609,-0.026779,-0.005729,-0.003331
1,85.0,173883,0.679953,0.488417,-11.602302,0.001599,-0.004397,-0.031842,-0.114922,-0.679953,-11.300632,-0.011591,0.012391,-0.037038,0.612916,-0.244209,-11.722012,-0.044366,-0.006928,-0.019718,0.201113,0.383072,-11.640609,-0.02638,-0.006795,-0.003464
1,85.0,173952,0.699107,0.47884,-11.563994,0.000666,-0.004397,-0.031842,-0.100556,-0.665588,-11.286267,-0.010392,0.013057,-0.037571,0.622492,-0.263362,-11.69807,-0.044233,-0.006262,-0.019985,0.205901,0.392649,-11.60709,-0.026513,-0.007328,-0.004397
1,85.0,174021,0.636858,0.469264,-11.573571,0.001066,-0.005063,-0.032508,-0.167594,-0.679953,-11.305421,-0.011858,0.011458,-0.036639,0.565032,-0.258574,-11.712435,-0.044499,-0.005729,-0.019718,0.167594,0.383072,-11.63582,-0.025447,-0.006129,-0.004263
1,85.0,174090,0.622492,0.483629,-11.559206,0.000799,-0.00373,-0.031709,-0.143652,-0.670376,-11.314998,-0.012257,0.012257,-0.037438,0.584185,-0.248997,-11.712435,-0.044632,-0.005462,-0.019185,0.162806,0.392649,-11.631032,-0.02638,-0.006262,-0.003464
1,85.0,174159,0.694318,0.469264,-11.583148,0.0,-0.00453,-0.032775,-0.100556,-0.670376,-11.286267,-0.012524,0.012124,-0.037971,0.636858,-0.253785,-11.7268,-0.043167,-0.006129,-0.019319,0.191536,0.387861,-11.654974,-0.02638,-0.006129,-0.003997
1,85.0,174228,0.670376,0.474052,-11.568783,0.0004,-0.005063,-0.031443,-0.129287,-0.679953,-11.286267,-0.011458,0.01359,-0.037704,0.603339,-0.244209,-11.712435,-0.0437,-0.005995,-0.019851,0.196325,0.397437,-11.63582,-0.026513,-0.006129,-0.00373
1,85.0,174297,0.6608,0.493206,-11.573571,0.000266,-0.004796,-0.031709,-0.134075,-0.679953,-11.300632,-0.010525,0.013323,-0.037838,0.579397,-0.244209,-11.707646,-0.044899,-0.005995,-0.019319,0.162806,0.397437,-11.640609,-0.026779,-0.005196,-0.004397
1,85.0,174366,0.651223,0.497994,-11.568783,0.0004,-0.004397,-0.032375,-0.114922,-0.684742,-11.310209,-0.011458,0.012524,-0.036639,0.617704,-0.23942,-11.712435,-0.044632,-0.006662,-0.020384,0.181959,0.383072,-11.611878,-0.025847,-0.006662,-0.003864
1,85.0,174435,0.6608,0.47884,-11.554418,0.000666,-0.00373,-0.030643,-0.138864,-0.699107,-11.291056,-0.012524,0.012124,-0.037571,0.622492,-0.263362,-11.707646,-0.044766,-0.006662,-0.019585,0.186748,0.378284,-11.621455,-0.026247,-0.005862,-0.002531
1,85.0,174504,0.646434,0.45011,-11.626244,-0.02185,-0.037971,-0.025447,-0.033519,-0.507571,-10.601525,0.073144,-0.190387,-0.037704,0.818817,-0.033519,-11.789049,-0.037704,0.040502,-0.025181,0.560243,0.670376,-11.123461,-0.027046,-0.001998,-0.004263
1,84.5,174573,0.885855,0.387861,-11.84651,0.017187,0.048896,-0.03544,-0.469264,-0.905008,-11.334151,-0.015588,0.00866,-0.034773,0.411803,-0.402226,-12.20564,-0.033841,-0.032109,-0.014389,-0.014365,0.248997,-11.554418,-0.07834,0.021317,-0.001732
1,84.5,174642,0.684742,0.42138,-11.731588,-0.012391,0.029977,-0.026779,-0.354342,-0.924162,-11.808203,0.062885,-0.106585,-0.038104,0.632069,-0.373495,-11.918336,-0.02598,0.029711,-0.021184,0.248997,0.248997,-11.554418,-0.038237,-0.007461,-0.0004
1,84.0,174711,0.881066,0.636858,-11.468226,-0.015455,0.007994,-0.021583,-0.263362,-0.799663,-11.377247,-0.004397,0.015322,-0.036772,0.814029,-0.114922,-11.535264,-0.0429,0.007194,-0.024515,0.407014,0.383072,-11.032481,-0.034507,-0.024381,-0.003997
1,84.0,174780,0.785298,0.306458,-12.038046,0.002531,0.035972,-0.03464,-0.641646,-1.11091,-11.57836,0.049695,-0.119242,-0.036772,0.35913,-0.531513,-12.239159,-0.022649,-0.007861,-0.015588,-0.191536,0.215478,-12.200851,-0.076208,0.053825,-0.000133
1,84.0,174849,0.59855,0.627281,-11.7268,0.002398,-0.039037,-0.033308,-0.191536,-0.636858,-11.104307,-0.014922,0.006795,-0.041968,0.837971,0.043096,-11.530476,-0.055691,-0.011191,-0.026113,0.402226,0.497994,-11.314998,-0.022516,-0.018386,-0.005063
1,83.5,174918,0.703895,0.402226,-11.468226,-0.008926,-0.003198,-0.033175,-0.445322,-0.842759,-11.056423,0.015455,-0.047164,-0.037971,0.560243,-0.35913,-11.650186,-0.0429,0.000799,-0.022116,0.148441,0.392649,-11.631032,-0.029977,0.006795,-0.005729
1,83.5,174987,0.454898,0.229843,-11.93749,0.030377,-0.016654,-0.049962,-0.641646,-0.933739,-10.874464,-0.005862,-0.066749,-0.037571,0.181959,-0.42138,-11.836933,-0.07008,-0.062885,-0.014922,-0.186748,0.402226,-12.325351,-0.049296,0.093795,-0.006395
1,83.0,175056,0.766145,0.59855,-11.563994,-0.007594,0.031576,-0.037172,-0.641646,-0.957681,-11.03727,0.053559,-0.129767,-0.040103,0.349553,-0.325611,-11.932701,-0.024781,-0.02558,-0.025447,-0.148441,0.186748,-11.702858,-0.055025,-0.035706,-0.005462
1,83.0,175125,0.727837,0.488417,-12.200851,0.028245,0.04783,-0.049695,-0.507571,-0.895431,-10.481815,-0.000266,-0.101522,-0.054092,0.282516,-0.35913,-11.961432,-0.075942,-0.101655,-0.018119,-0.124498,0.306458,-12.339716,-0.052893,0.045432,-0.006928
1,82.5,175194,0.790087,0.411803,-11.525687,-0.017453,0.004663,-0.032775,-0.42138,-0.885855,-10.965444,0.00826,-0.031842,-0.037038,0.746991,-0.311246,-11.434708,-0.047564,-0.019452,-0.018786,0.225055,0.402226,-11.674128,-0.03877,-0.018519,-0.000533
1,82.5,175263,0.919373,0.952892,-10.922348,-0.031576,0.038237,-0.00453,-0.790087,-0.909797,-12.445061,0.041701,-0.024781,-0.039303,0.967257,0.033519,-12.20564,-0.028112,0.029844,-0.022116,0.699107,0.493206,-11.176133,0.022116,-0.153083,0.000933
1,82.0,175332,0.636858,0.469264,-11.377247,-0.021983,-0.019851,-0.029844,-0.80924,-0.991199,-10.994174,0.027179,-0.047564,-0.042634,0.617704,-0.225055,-11.645397,-0.048096,0.023182,-0.022516,0.220267,0.42138,-11.353305,-0.046897,-0.000933,-0.00413
1,82.0,175401,0.507571,0.699107,-11.707646,-0.006395,-0.016787,-0.020651,-0.387861,-0.885855,-12.224793,0.002132,0.00826,-0.033175,1.307234,0.086191,-11.482592,-0.031443,0.014922,-0.020917,0.785298,0.622492,-11.707646,0.022383,-0.105253,0.002798
1,81.5,175470,0.550666,0.545878,-11.314998,-0.014389,-0.012391,-0.029711,-0.972046,-1.101333,-11.243171,-0.000266,0.006795,-0.041835,0.608127,-0.253785,-11.81778,-0.046231,0.014655,-0.022516,0.124498,0.397437,-11.463438,-0.017587,-0.009726,-0.005329
1,81.5,175539,0.497994,0.861913,-11.841722,-0.005729,-0.046364,-0.022916,-0.387861,-0.656011,-11.750742,-0.002531,0.005995,-0.028511,1.120486,0.11971,-11.267113,-0.037571,0.036639,-0.023049,0.59855,0.833182,-12.373235,0.005596,-0.01732,-0.003597
1,81.0,175608,0.603339,0.603339,-11.209652,-0.006795,-0.004796,-0.029711,-0.933739,-1.077391,-11.200075,-0.012257,0.016654,-0.045299,0.699107,-0.306458,-11.84651,-0.05236,-0.013456,-0.021184,0.248997,0.325611,-11.683704,-0.00493,-0.014123,-0.004796
1,81.0,175677,0.301669,0.914585,-12.272678,0.007861,-0.020251,-0.034107,-0.833182,-0.550666,-11.233594,0.024381,-0.031709,-0.018652,0.622492,0.124498,-11.209652,-0.0441,0.019585,-0.019985,0.253785,0.861913,-12.636597,-0.019052,0.024515,-0.00453
1,80.5,175746,0.536301,0.536301,-11.147403,-0.010259,-0.009992,-0.032375,-0.890643,-1.278504,-11.133038,-0.021184,0.015322,-0.05609,0.890643,-0.354342,-11.616667,-0.07008,-0.041701,-0.020917,0.411803,0.306458,-11.492168,0.001998,-0.012124,-0.005862
1,80.5,175815,0.397437,-0.23942,-12.469003,-0.033974,-0.122972,-0.044766,-0.775721,-1.154005,-10.740389,0.028778,-0.055957,-0.023582,0.727837,-0.373495,-11.022904,-0.068214,0.011724,-0.002665,0.177171,0.493206,-12.339716,-0.003597,0.131499,0.00906
1,80.0,175884,0.47884,0.665588,-11.271901,0.008127,0.003997,-0.030776,-1.106121,-1.106121,-11.171345,-0.010392,0.016521,-0.0429,0.665588,-0.272939,-11.84651,-0.050228,-0.020384,-0.017453,0.292093,0.426168,-11.865664,0.007461,-0.028245,-0.005063
1,80.0,175953,0.881066,-0.02873,-11.645397,-0.067415,-0.059554,-0.046631,-1.240196,-1.82917,-10.390836,0.054758,-0.116311,-0.062086,0.483629,-0.766145,-11.884817,-0.075542,-0.055557,-0.012257,-0.11971,0.023942,-11.319786,-0.064617,0.106052,0.003597
1,79.5,176022,0.622492,0.622492,-11.496957,0.008127,0.029577,-0.025447,-1.163582,-1.211466,-11.224017,-0.007861,0.026113,-0.036772,0.588974,-0.258574,-11.985373,-0.033175,-0.015055,-0.014655,0.196325,0.483629,-12.066776,-0.014922,-0.053426,-0.004397
1,79.5,176091,0.775721,0.469264,-11.669339,-0.078207,0.001066,-0.05609,-1.206678,-1.130063,-10.477027,0.086334,-0.125904,-0.05649,0.287304,-0.59855,-11.382035,-0.052626,-0.046897,-0.016387,-0.368707,0.339977,-12.497733,-0.037571,0.10059,-0.003597
1,79.0,176160,0.483629,0.770933,-11.343728,-0.006262,0.021983,-0.027845,-1.177947,-1.436521,-11.21444,-0.014522,0.026247,-0.054758,0.981623,-0.335188,-11.525687,-0.066216,-0.01772,-0.021583,0.636858,0.301669,-11.18571,-0.012257,0.006662,-0.003464
1,79.0,176229,0.502782,0.402226,-11.137826,-0.029577,-0.000266,-0.03544,-1.412579,-2.063802,-11.147403,0.124571,-0.125637,-0.066882,0.646434,-0.617704,-12.445061,-0.024515,-0.032642,-0.017187,0.100556,0.081403,-12.033257,-0.041035,0.001332,0.008527
1,78.5,176298,0.373495,0.679953,-11.243171,-0.006528,0.021983,-0.033574,-1.35033,-1.465251,-11.109096,-0.007328,0.013989,-0.046498,0.6608,-0.454898,-11.851298,-0.050228,-0.019585,-0.019185,0.383072,0.292093,-11.688493,-0.012391,-0.005729,-0.006795
1,78.5,176367,0.158017,0.804452,-11.444284,-0.029844,-0.036772,-0.032508,-1.541866,-1.431733,-11.405977,0.123505,-0.09979,-0.042368,0.593762,-0.114922,-11.932701,-0.017587,0.07381,-0.02638,0.296881,0.454898,-11.745954,-0.021717,-0.027579,0.002398
1,78.0,176436,0.502782,0.656011,-12.129025,0.00826,-0.04783,-0.031576,-1.398214,-1.489193,-11.066,-0.000799,0.013989,-0.033041,0.565032,-0.253785,-11.87524,-0.02638,0.031842,-0.017187,0.234632,0.416591,-11.793838,-0.04783,0.013456,-0.000933
1,78.0,176505,0.067038,0.909797,-11.736377,-0.010925,-0.061553,-0.03091,-1.56102,-1.383849,-11.319786,0.136429,-0.100723,-0.039703,0.584185,0.02873,-11.81778,-0.008793,0.090997,-0.024115,0.354342,0.560243,-11.760319,-0.021717,0.003597,0.002132
1,77.5,176574,0.512359,0.636858,-11.908759,0.005995,-0.04823,-0.031176,-1.35033,-1.527501,-10.979809,0.003597,0.009593,-0.036772,0.665588,-0.21069,-11.798626,-0.026779,0.029977,-0.018652,0.3304,0.512359,-11.559206,-0.040636,-0.000533,-0.000933
1,77.5,176643,0.301669,0.397437,-11.334151,-0.078606,-0.038237,-0.054891,-1.364695,-1.699883,-10.625467,0.132698,-0.123106,-0.062885,0.555455,-0.560243,-11.51611,-0.034507,0.018386,-0.023182,-0.033519,0.316035,-11.611878,-0.024914,0.040636,0.0
1,77.0,176712,0.536301,0.746991,-11.477803,-0.016654,0.012124,-0.027845,-1.321599,-1.723825,-10.898406,-0.015188,0.021317,-0.056757,1.039083,-0.368707,-11.51611,-0.06555,-0.025714,-0.02185,0.608127,0.35913,-11.439496,-0.014123,-0.026913,-0.005196
1,77.0,176781,0.454898,0.488417,-11.142614,-0.062885,-0.00826,-0.0429,-1.450886,-2.001553,-10.783484,0.120041,-0.108983,-0.071279,0.785298,-0.521936,-11.722012,-0.040769,-0.002931,-0.022116,0.258574,0.263362,-11.439496,-0.025181,0.021583,0.003597
1,76.5,176850,0.612916,0.919373,-11.69807,-0.001066,0.009593,-0.023182,-1.374272,-1.623269,-10.845734,-0.012524,0.020651,-0.050761,0.943315,-0.335188,-11.626244,-0.057956,-0.039969,-0.018786,0.627281,0.373495,-11.836933,-0.025047,-0.044632,-0.002798
1,76.5,176919,0.392649,0.574608,-11.085154,-0.061686,-0.008793,-0.03504,-1.570596,-2.284068,-11.03727,0.113779,-0.106185,-0.06928,0.948104,-0.651223,-11.913548,-0.047297,-0.001732,-0.017853,0.47884,0.076614,-11.650186,-0.045698,0.012524,0.009593
1,76.0,176988,0.282516,0.814029,-11.745954,-0.000933,-0.001332,-0.043567,-1.580173,-1.762132,-10.749966,-0.005729,0.008127,-0.0441,0.727837,-0.215478,-11.664551,-0.037172,-0.003064,-0.022783,0.153229,0.550666,-11.674128,-0.029311,-0.012257,-0.005329
1,76.0,177057,0.6608,1.268927,-11.238382,-0.053426,0.029977,-0.02598,-1.604115,-1.853112,-11.104307,0.106452,-0.109783,-0.066482,0.909797,-0.320823,-12.23437,-0.041302,-0.019585,-0.026779,0.474052,0.292093,-11.439496,-0.069413,-0.039969,-0.000266
1,76.0,177126,0.110133,0.555455,-11.750742,0.003464,-0.019985,-0.042501,-1.896208,-2.27928,-10.893618,0.002265,-0.00493,-0.047564,0.761356,-0.47884,-11.60709,-0.029044,0.043567,-0.015988,0.105345,0.316035,-11.425131,-0.02598,0.071812,0.001066
1,75.5,177195,0.402226,0.933739,-11.549629,0.002798,0.0004,-0.030377,-1.757344,-1.886631,-10.884041,-0.009859,0.013323,-0.044766,0.751779,-0.268151,-11.798626,-0.045299,-0.011991,-0.018519,0.316035,0.483629,-11.688493,-0.02558,-0.008394,-0.002665
1,75.5,177264,0.972046,1.053449,-11.851298,-0.058622,-0.003997,-0.028511,-1.532289,-2.078167,-11.051635,0.08207,-0.115778,-0.068348,1.35033,-0.320823,-11.999739,-0.056757,-0.043567,-0.019718,0.804452,0.392649,-11.611878,-0.086867,0.030776,0.001466
1,75.0,177333,0.373495,0.68953,-11.324574,-0.042234,0.00453,-0.039836,-1.814805,-2.173935,-10.553641,0.066749,-0.080072,-0.051161,0.646434,-0.54109,-11.865664,-0.034773,-0.005063,-0.014123,0.110133,0.258574,-12.11466,-0.03544,-0.005995,0.005596
1,75.0,177402,-0.071826,0.617704,-11.089942,-0.04783,-0.047697,-0.060354,-1.699883,-2.39899,-10.654198,-0.016521,0.00826,-0.067015,0.866701,-0.837971,-11.669339,-0.059421,-0.040502,-0.017853,0.311246,0.311246,-11.975797,0.005063,-0.031709,0.004263
1,74.5,177471,0.363919,1.015141,-11.425131,-0.026113,0.006129,-0.033708,-1.814805,-1.900996,-10.711658,0.055424,-0.06515,-0.048763,0.804452,-0.23942,-11.75553,-0.037038,0.018386,-0.023049,0.459687,0.536301,-11.678916,-0.024648,-0.020251,-0.002132
1,74.5,177540,-0.014365,0.837971,-11.870452,-0.024648,-0.029444,-0.066216,-1.934515,-2.154782,-10.462662,0.029577,-0.036372,-0.050228,0.56982,-0.679953,-11.219229,-0.025847,0.015855,-0.021317,-0.110133,0.397437,-12.119449,-0.021583,-0.025314,0.0004
1,74.0,177609,0.435745,1.039083,-11.525687,-0.021051,0.011458,-0.034374,-1.94888,-1.987187,-10.807426,0.03957,-0.043167,-0.047031,0.804452,-0.248997,-11.654974,-0.037305,0.012391,-0.019718,0.411803,0.565032,-11.741165,-0.023449,-0.009326,-0.002398
1,73.5,177678,0.019154,1.101333,-11.880029,-0.027979,0.002931,-0.060354,-2.217031,-2.178724,-10.46745,0.055691,-0.059421,-0.045965,0.435745,-0.632069,-11.262324,-0.020384,0.028112,-0.024381,-0.172383,0.306458,-11.96622,-0.039037,-0.045299,-0.004263
1,73.5,177747,0.507571,0.981623,-11.405977,-0.011591,0.015055,-0.031975,-2.15957,-2.202666,-10.500969,0.037038,-0.037838,-0.048096,0.679953,-0.387861,-11.784261,-0.031443,0.014256,-0.018253,0.158017,0.411803,-11.559206,-0.057423,0.011191,-0.003198
1,73.5,177816,0.713472,1.130063,-11.693281,-0.039836,0.017187,-0.047031,-2.264915,-2.274492,-10.141838,0.084069,-0.103521,-0.059554,0.59855,-0.502782,-11.171345,-0.031043,0.005196,-0.020651,-0.454898,0.248997,-11.621455,-0.095394,0.016654,-0.006262
1,73.0,177885,0.56982,0.828394,-11.362882,-0.010925,0.002665,-0.031975,-2.078167,-2.288857,-10.400413,0.023715,-0.026779,-0.04783,0.775721,-0.42138,-11.736377,-0.036372,0.009459,-0.016787,0.167594,0.531513,-11.60709,-0.045832,0.003198,-0.002398
1,73.0,177954,0.656011,1.221043,-11.439496,-0.036639,0.007861,-0.025181,-2.063802,-2.274492,-10.357317,0.079406,-0.120708,-0.068348,1.307234,-0.129287,-11.803414,-0.054492,0.012257,-0.026779,0.488417,0.588974,-11.453861,-0.074609,0.005063,-0.007328
1,72.5,178023,0.622492,0.933739,-11.209652,-0.01732,-0.020384,-0.032642,-2.102109,-2.528277,-10.668563,-0.022383,0.019851,-0.059954,1.101333,-0.474052,-11.956643,-0.048763,-0.018253,-0.018119,0.354342,0.397437,-11.621455,-0.025447,-0.004796,-0.002132
1,72.5,178092,0.430956,1.364695,-11.492168,-0.030643,0.020251,-0.02225,-2.13084,-2.092532,-10.443508,0.086201,-0.121507,-0.061153,1.235408,0.071826,-11.932701,-0.0437,0.048763,-0.028911,0.751779,1.053449,-11.841722,-0.027446,-0.030776,-0.007594
1,72.0,178161,0.507571,1.11091,-11.535264,0.004663,-0.00373,-0.034374,-2.126051,-2.39899,-10.606314,-0.016521,0.017054,-0.054092,1.005565,-0.483629,-11.678916,-0.0437,-0.018119,-0.01692,0.368707,0.497994,-11.7268,-0.005995,-0.026247,-0.005596
1,72.0,178230,0.167594,1.503559,-11.161768,-0.038371,0.025047,-0.020518,-2.284068,-1.996764,-10.79785,0.11298,-0.141092,-0.054625,0.80924,0.02873,-11.923124,-0.017986,0.09979,-0.027046,0.986411,1.082179,-11.707646,-0.019585,-0.092462,-0.010525
1,71.5,178299,0.545878,1.23062,-11.525687,-0.001998,0.005329,-0.033974,-2.27928,-2.480393,-10.46745,-0.010658,0.010658,-0.052626,0.962469,-0.459687,-11.563994,-0.037838,0.000799,-0.018919,0.21069,0.493206,-11.439496,-0.035173,0.004796,-0.00373
1,71.5,178368,0.306458,0.962469,-10.907983,-0.098191,-0.01692,-0.055158,-2.691083,-3.232172,-10.663774,0.103787,-0.122573,-0.080472,1.005565,-1.010353,-11.573571,-0.021983,0.012257,-0.018786,-0.148441,-0.095768,-11.51611,-0.090997,-0.005995,0.002665
1,71.0,178437,0.153229,1.04866,-11.722012,0.025714,0.030377,-0.034107,-2.427721,-2.384625,-10.204087,0.001865,-0.001332,-0.042634,0.593762,-0.344765,-11.650186,-0.03464,0.00413,-0.018386,0.162806,0.823605,-11.769896,0.012124,-0.0429,-0.005596
1,71.0,178506,1.043872,1.972822,-11.654974,-0.043966,0.041968,-0.009726,-2.552219,-2.317587,-11.559206,0.115778,-0.154681,-0.058755,1.441309,0.612916,-13.101071,-0.028378,0.059954,-0.025181,0.699107,0.703895,-12.133814,-0.127103,-0.064884,-0.005596
1,70.5,178575,0.656011,1.321599,-11.353305,-0.008527,-0.003864,-0.038237,-2.523489,-2.628834,-10.500969,0.005196,-0.005862,-0.053959,0.957681,-0.59855,-11.358093,-0.026646,0.023848,-0.017054,0.110133,0.416591,-11.147403,-0.039836,0.01772,-0.003331
1,70.5,178644,0.416591,1.312023,-11.980585,-0.042368,0.053692,-0.024781,-2.619257,-2.226608,-10.697293,0.128835,-0.149619,-0.03917,0.866701,-0.105345,-11.415554,-0.026779,0.109116,-0.020251,0.469264,1.158794,-11.750742,-0.044366,-0.055957,-0.009726
1,70.0,178713,0.919373,1.474828,-11.358093,-0.014522,-0.005462,-0.031043,-2.585738,-2.72939,-10.769119,-0.005596,0.0,-0.05649,1.206678,-0.335188,-11.84651,-0.038371,0.02145,-0.018253,-0.052672,0.517148,-11.099519,-0.049429,0.05609,-0.003331
