compression_number,z_value,ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
1,95.0,79491,0.718261,0.392649,-11.559206,-0.000533,-0.003997,-0.032242,0.794875,-0.263362,-11.353305,-0.012657,0.012657,-0.033041,0.134075,-0.162806,-11.717223,-0.045032,-0.005995,-0.018919,0.023942,0.397437,-11.631032,-0.026513,-0.006528,-0.003597
1,95.0,79560,0.68953,0.392649,-11.592725,0.0,-0.004663,-0.032375,0.766145,-0.258574,-11.334151,-0.01319,0.012124,-0.033441,0.081403,-0.158017,-11.707646,-0.044899,-0.006795,-0.020118,0.009577,0.397437,-11.597513,-0.02638,-0.006928,-0.003464
1,95.0,79629,0.675165,0.387861,-11.57836,0.0,-0.003997,-0.032109,0.723049,-0.23942,-11.319786,-0.013057,0.011991,-0.033974,0.057461,-0.172383,-11.702858,-0.044899,-0.006395,-0.020251,-0.019154,0.392649,-11.616667,-0.026913,-0.006928,-0.002931
1,95.0,79698,0.684742,0.363919,-11.583148,0.000266,-0.00413,-0.032242,0.766145,-0.263362,-11.329363,-0.013057,0.011458,-0.03424,0.09098,-0.158017,-11.712435,-0.045032,-0.005596,-0.019851,0.023942,0.392649,-11.631032,-0.026779,-0.007861,-0.003864
1,95.0,79767,0.718261,0.387861,-11.568783,0.000933,-0.00413,-0.031842,0.775721,-0.244209,-11.343728,-0.013323,0.012657,-0.033974,0.09098,-0.181959,-11.712435,-0.045698,-0.006129,-0.019585,0.033519,0.387861,-11.616667,-0.02638,-0.006662,-0.003331
1,95.0,79836,0.684742,0.373495,-11.559206,0.000133,-0.004263,-0.031975,0.751779,-0.23942,-11.348516,-0.014522,0.012923,-0.032642,0.071826,-0.167594,-11.712435,-0.045032,-0.005862,-0.019851,-0.004788,0.387861,-11.611878,-0.027046,-0.006528,-0.003597
1,95.0,79905,0.684742,0.35913,-11.549629,-0.000266,-0.00373,-0.031709,0.737414,-0.258574,-11.33894,-0.013057,0.011591,-0.032908,0.086191,-0.162806,-11.707646,-0.044766,-0.006129,-0.019851,0.009577,0.387861,-11.621455,-0.02598,-0.006395,-0.002931
1,95.0,79974,0.699107,0.387861,-11.587936,-0.000133,-0.004796,-0.031975,0.770933,-0.253785,-11.33894,-0.01359,0.011458,-0.033441,0.095768,-0.162806,-11.717223,-0.045299,-0.005729,-0.019985,0.009577,0.397437,-11.621455,-0.026913,-0.005862,-0.00453
1,95.0,80043,0.718261,0.368707,-11.568783,0.000799,-0.003198,-0.032375,0.756568,-0.277727,-11.334151,-0.013057,0.010658,-0.033441,0.095768,-0.167594,-11.731588,-0.043966,-0.005729,-0.019585,0.014365,0.383072,-11.616667,-0.02638,-0.005995,-0.003331
1,95.0,80112,0.679953,0.373495,-11.559206,0.000266,-0.004397,-0.032109,0.746991,-0.268151,-11.319786,-0.012124,0.012124,-0.032508,0.071826,-0.172383,-11.688493,-0.044632,-0.006129,-0.020118,-0.014365,0.402226,-11.626244,-0.02598,-0.005995,-0.003198
1,95.0,80181,0.708684,0.383072,-11.57836,0.000799,-0.002665,-0.031842,0.756568,-0.253785,-11.334151,-0.012657,0.011991,-0.032242,0.100556,-0.167594,-11.707646,-0.044499,-0.006262,-0.019052,0.033519,0.402226,-11.611878,-0.026913,-0.005462,-0.003331
1,95.0,80250,0.713472,0.383072,-11.549629,0.0004,-0.003198,-0.031709,0.756568,-0.244209,-11.33894,-0.012657,0.011058,-0.033708,0.071826,-0.162806,-11.678916,-0.044632,-0.005862,-0.019985,0.019154,0.397437,-11.616667,-0.025847,-0.007061,-0.004663
1,95.0,80319,0.68953,0.387861,-11.602302,0.0,-0.00453,-0.032109,0.761356,-0.258574,-11.334151,-0.01319,0.010925,-0.033175,0.086191,-0.162806,-11.702858,-0.043567,-0.005862,-0.020251,0.0,0.402226,-11.60709,-0.026913,-0.005995,-0.003997
1,95.0,80388,0.684742,0.407014,-11.583148,0.0,-0.003464,-0.031975,0.751779,-0.263362,-11.334151,-0.011991,0.01279,-0.032775,0.086191,-0.162806,-11.674128,-0.043833,-0.005862,-0.019985,0.0,0.387861,-11.583148,-0.027046,-0.005995,-0.003464
1,95.0,80457,0.679953,0.402226,-11.659762,0.003597,0.003464,-0.033175,0.727837,-0.234632,-11.358093,-0.019452,0.015855,-0.03464,0.047884,-0.138864,-11.7268,-0.037971,-0.00373,-0.020784,-0.019154,0.454898,-11.779472,-0.026513,-0.004663,-0.00373
1,94.5,80526,0.636858,0.368707,-11.305421,-0.006129,-0.00453,-0.032775,0.790087,-0.215478,-11.243171,-0.008394,0.013856,-0.032908,0.172383,-0.100556,-11.674128,-0.058089,-0.018253,-0.016521,0.134075,0.426168,-11.592725,-0.018919,-0.011991,-0.002265
1,94.5,80595,0.703895,0.363919,-11.616667,-0.011325,0.003331,-0.032642,0.742203,-0.244209,-11.334151,-0.008793,0.003864,-0.033308,0.09098,-0.148441,-11.741165,-0.035173,-0.0004,-0.019452,-0.062249,0.402226,-11.765107,-0.032908,0.020518,-0.003464
1,94.0,80664,0.603339,0.301669,-11.219229,0.021583,0.022649,-0.031709,0.718261,-0.3304,-11.477803,-0.011991,0.024115,-0.03504,0.148441,-0.143652,-11.942278,-0.035173,-0.00453,-0.019718,0.076614,0.469264,-11.631032,-0.038104,-0.036772,-0.002665
1,94.0,80733,0.732626,0.363919,-11.554418,-0.006262,0.007061,-0.032508,0.766145,-0.263362,-11.405977,-0.007994,0.011858,-0.032775,0.100556,-0.162806,-11.702858,-0.038504,-0.010525,-0.020118,0.023942,0.378284,-11.650186,-0.028911,-0.005995,-0.003864
1,94.0,80802,0.799663,0.392649,-11.822568,-0.043034,-0.035573,-0.033574,0.847547,-0.172383,-11.257536,-0.005462,-0.011325,-0.033574,0.100556,-0.148441,-11.602302,-0.049429,-0.01732,-0.016787,0.038307,0.426168,-11.903971,-0.039303,0.008926,-0.00373
1,93.5,80871,0.679953,0.368707,-11.587936,0.005196,-0.011325,-0.031176,0.751779,-0.258574,-11.300632,-0.015188,0.010126,-0.033308,0.076614,-0.196325,-11.688493,-0.045832,0.000666,-0.020118,0.0,0.387861,-11.602302,-0.024248,-0.002531,-0.004397
1,93.5,80940,0.56982,0.268151,-11.03727,0.01732,0.012524,-0.03091,0.737414,-0.349553,-11.444284,-0.001199,0.025847,-0.033841,0.148441,-0.181959,-11.836933,-0.036639,-0.02638,-0.017986,0.067038,0.411803,-11.583148,-0.041035,-0.065283,-0.000266
1,93.0,81009,0.68953,0.383072,-11.678916,-0.00373,-0.001599,-0.032508,0.727837,-0.244209,-11.36767,-0.009992,0.011325,-0.032508,0.100556,-0.153229,-11.75553,-0.03917,-0.003464,-0.019452,-0.004788,0.430956,-11.822568,-0.029711,0.011191,-0.003464
1,93.0,81078,0.756568,0.42138,-11.602302,0.044499,0.014922,-0.031043,0.703895,-0.277727,-11.18571,-0.035173,0.048363,-0.034374,0.052672,-0.201113,-11.693281,-0.04743,-0.011325,-0.022516,-0.110133,0.363919,-11.348516,-0.021983,-0.017853,-0.003597
1,92.5,81147,0.703895,0.354342,-11.525687,-0.000133,0.008394,-0.032908,0.751779,-0.277727,-11.401189,-0.006528,0.022116,-0.033574,0.129287,-0.181959,-11.789049,-0.039703,-0.010126,-0.019585,0.019154,0.407014,-11.731588,-0.023848,-0.016787,-0.003864
1,92.5,81216,0.790087,0.536301,-12.162544,0.012391,-0.035173,-0.033841,0.732626,-0.100556,-11.066,-0.043433,0.010925,-0.03464,-0.043096,-0.138864,-11.468226,-0.063018,0.013989,-0.022783,-0.153229,0.387861,-11.45865,-0.009992,0.066616,-0.007594
1,92.0,81285,0.699107,0.363919,-11.473015,0.0,0.000133,-0.032242,0.770933,-0.268151,-11.372458,-0.008127,0.017453,-0.034107,0.105345,-0.158017,-11.741165,-0.041168,-0.012524,-0.020118,0.043096,0.397437,-11.669339,-0.027312,-0.019319,-0.003997
1,92.0,81354,0.588974,0.220267,-11.008539,-0.039703,0.03544,-0.031043,0.785298,-0.363919,-11.626244,0.027046,-0.001332,-0.033441,0.186748,-0.138864,-11.899182,-0.027046,-0.021717,-0.015721,0.153229,0.464475,-11.903971,-0.054092,-0.048496,-0.001466
1,91.5,81423,0.708684,0.411803,-11.674128,0.003064,-0.010925,-0.031842,0.799663,-0.220267,-11.300632,-0.016387,0.006528,-0.033308,0.09098,-0.143652,-11.664551,-0.046631,0.001066,-0.019985,-0.004788,0.387861,-11.592725,-0.025047,0.005196,-0.004397
1,91.5,81492,0.670376,0.517148,-12.081141,0.031576,-0.031842,-0.033175,0.699107,-0.076614,-10.931925,-0.066216,0.026247,-0.034773,-0.071826,-0.143652,-11.496957,-0.055957,-0.001599,-0.022516,-0.268151,0.387861,-11.927913,-0.025714,0.040502,-0.005063
1,91.0,81561,0.636858,0.392649,-11.530476,-0.001865,0.008926,-0.031309,0.761356,-0.244209,-11.405977,-0.005862,0.007461,-0.032908,0.134075,-0.148441,-11.765107,-0.044366,0.002265,-0.019319,0.047884,0.397437,-11.60709,-0.021583,-0.004796,-0.00373
1,91.0,81630,0.622492,0.507571,-11.961432,0.01692,-0.02225,-0.035173,0.708684,-0.062249,-11.03727,-0.053026,0.022783,-0.03424,-0.110133,-0.095768,-11.549629,-0.042634,0.005995,-0.021583,-0.225055,0.445322,-12.038046,-0.02185,0.043034,-0.006395
1,90.5,81699,0.665588,0.402226,-11.57836,0.0,-0.00826,-0.031709,0.775721,-0.234632,-11.3964,-0.006395,0.003331,-0.032642,0.172383,-0.143652,-11.760319,-0.04783,0.006129,-0.019985,0.071826,0.383072,-11.482592,-0.015721,0.006928,-0.004263
1,90.5,81768,0.622492,0.454898,-11.33894,0.026913,-0.002531,-0.033574,0.766145,-0.220267,-11.099519,-0.036772,0.031576,-0.035173,0.081403,-0.153229,-11.511322,-0.06475,0.01319,-0.022916,-0.023942,0.35913,-11.286267,0.006528,-0.011991,-0.00493
1,90.0,81837,0.718261,0.325611,-11.439496,0.007861,-0.006928,-0.032375,0.794875,-0.272939,-11.420342,-0.011325,0.010525,-0.033974,0.086191,-0.148441,-11.741165,-0.041435,-0.016121,-0.019718,0.023942,0.440533,-11.7268,-0.036372,-0.03504,-0.004796
1,90.0,81906,0.818817,0.373495,-12.119449,-0.020917,-0.012257,-0.032775,0.732626,-0.253785,-11.233594,-0.018386,-0.007594,-0.03424,-0.043096,-0.181959,-11.626244,-0.043034,-0.007194,-0.020118,-0.191536,0.368707,-11.803414,-0.048363,0.060221,-0.005995
1,89.5,81975,0.665588,0.430956,-11.784261,0.007461,-0.012657,-0.032375,0.699107,-0.21069,-11.257536,-0.025714,0.017054,-0.033175,0.019154,-0.167594,-11.674128,-0.047697,0.009193,-0.021983,-0.071826,0.392649,-11.587936,-0.017054,0.016121,-0.00453
1,89.5,82044,0.737414,0.368707,-11.808203,-0.001332,-0.007328,-0.031576,0.708684,-0.244209,-11.324574,-0.015721,0.00453,-0.032642,-0.02873,-0.162806,-11.631032,-0.038371,-0.007594,-0.019985,-0.076614,0.416591,-11.841722,-0.037838,0.010658,-0.004263
1,89.0,82113,0.737414,0.445322,-11.530476,-0.009326,0.002931,-0.033175,0.818817,-0.196325,-11.27669,-0.00493,0.017187,-0.032775,0.186748,-0.162806,-11.664551,-0.053292,-0.01319,-0.019185,0.095768,0.378284,-11.573571,-0.021717,0.004796,-0.00373
1,89.0,82182,0.59855,0.42138,-11.549629,0.013723,0.002665,-0.032109,0.699107,-0.186748,-11.224017,-0.028112,0.024515,-0.033841,0.062249,-0.114922,-11.645397,-0.0441,0.001599,-0.020651,-0.067038,0.426168,-11.712435,-0.02145,-0.010126,-0.003597
1,88.5,82251,0.574608,0.416591,-11.113884,0.014522,0.019452,-0.031043,0.732626,-0.191536,-11.36767,-0.007727,0.033841,-0.032775,0.201113,-0.110133,-11.798626,-0.052093,-0.015455,-0.018386,0.167594,0.454898,-11.587936,-0.016387,-0.041701,-0.003864
1,88.5,82320,0.670376,0.402226,-11.722012,-0.003597,-0.006395,-0.032908,0.790087,-0.191536,-11.271901,-0.025314,0.014256,-0.033974,0.067038,-0.138864,-11.645397,-0.041835,0.003864,-0.019985,-0.081403,0.411803,-11.812991,-0.025447,0.021983,-0.002931
1,88.5,82389,0.574608,0.296881,-11.09473,0.00826,0.023449,-0.031176,0.78051,-0.253785,-11.36767,0.003864,0.005063,-0.032375,0.162806,-0.095768,-11.803414,-0.043167,-0.015855,-0.016387,0.11971,0.483629,-11.750742,-0.037038,-0.039303,-0.002398
1,88.0,82458,0.651223,0.454898,-11.554418,0.005862,-0.010259,-0.033841,0.799663,-0.172383,-11.271901,-0.02145,0.015855,-0.034374,0.114922,-0.134075,-11.678916,-0.044632,0.002798,-0.020118,-0.057461,0.430956,-11.712435,-0.020784,0.019585,-0.004663
1,88.0,82527,0.627281,0.296881,-11.224017,0.014789,0.019718,-0.030243,0.708684,-0.368707,-11.358093,-0.016254,0.036505,-0.033041,0.019154,-0.215478,-11.87524,-0.037038,-0.008926,-0.020251,-0.114922,0.344765,-11.525687,-0.030377,-0.040769,-0.002132
1,87.5,82596,0.713472,0.392649,-11.583148,-0.008394,-0.005462,-0.033841,0.770933,-0.177171,-11.051635,0.011724,-0.009193,-0.031576,0.067038,-0.095768,-11.669339,-0.046364,-0.013057,-0.02185,-0.038307,0.430956,-11.650186,-0.027179,-0.007194,-0.004263
1,87.0,82665,0.799663,0.392649,-12.105083,0.018652,-0.004663,-0.032642,0.732626,-0.287304,-11.300632,-0.017587,-0.007194,-0.029311,-0.038307,-0.253785,-11.870452,-0.015322,-0.00493,-0.020384,-0.162806,0.301669,-11.803414,-0.065017,0.048629,-0.0004
1,87.0,82734,0.737414,0.507571,-11.33894,-0.018253,0.006528,-0.035306,0.68953,-0.258574,-11.362882,0.024381,-0.002798,-0.031043,0.009577,-0.162806,-11.674128,-0.036505,0.010525,-0.026513,-0.110133,0.397437,-11.137826,-0.022516,-0.019319,-0.007061
1,87.0,82803,0.837971,0.316035,-12.004527,-0.018253,-0.022116,-0.028645,0.584185,-0.47884,-11.951855,0.00866,-0.06555,-0.029711,-0.148441,-0.354342,-11.918336,-0.007727,0.03464,-0.019185,0.0,0.220267,-11.640609,-0.041701,0.018253,-0.000266
1,86.5,82872,0.818817,0.512359,-11.678916,-0.018786,-0.019452,-0.031842,0.852336,-0.225055,-11.089942,0.017853,-0.016787,-0.034773,0.215478,-0.067038,-11.693281,-0.06142,-0.017587,-0.020518,0.052672,0.411803,-11.477803,-0.029577,0.011858,-0.003198
1,86.5,82941,0.948104,0.756568,-11.066,-0.049695,0.031443,-0.02145,1.072602,-0.311246,-11.549629,0.059954,0.053692,-0.030776,0.608127,-0.11971,-11.520899,-0.042501,-0.000933,-0.023848,0.435745,0.292093,-11.027693,0.020251,-0.13443,-0.005729
1,86.0,83010,0.584185,0.42138,-11.468226,-0.009992,-0.010792,-0.031043,0.526724,-0.488417,-11.425131,0.021583,-0.017853,-0.03051,0.023942,-0.253785,-11.841722,-0.026646,0.03544,-0.022116,0.038307,0.363919,-11.540052,-0.042234,-0.013456,-0.000799
1,86.0,83079,0.632069,0.986411,-11.257536,-0.045432,0.018386,-0.031443,0.972046,-0.004788,-10.840945,0.063951,0.052626,-0.026247,0.646434,0.143652,-11.305421,-0.053026,0.010925,-0.03051,0.474052,0.632069,-11.238382,0.023848,-0.107518,-0.010792
1,85.5,83148,0.746991,0.42138,-11.473015,-0.013456,-0.013057,-0.025447,0.536301,-0.45011,-11.310209,0.003464,0.012124,-0.02638,-0.004788,-0.301669,-11.650186,-0.038371,0.007061,-0.017187,-0.02873,0.316035,-11.453861,-0.023449,-0.033041,-0.000933
1,85.5,83217,0.612916,0.373495,-11.520899,-0.04743,-0.032908,-0.044499,0.881066,-0.181959,-10.625467,0.068747,0.014256,-0.033441,0.23942,0.023942,-11.377247,-0.029577,-0.036772,-0.023848,0.158017,0.818817,-12.033257,-0.061153,-0.038637,-0.00493
1,85.0,83286,0.6608,0.526724,-11.597513,-0.003198,-0.003331,-0.02598,0.670376,-0.507571,-11.113884,-0.003997,0.025314,-0.027979,0.129287,-0.196325,-11.669339,-0.041168,-0.006262,-0.015055,-0.019154,0.397437,-11.674128,-0.007594,-0.008394,0.000666
1,85.0,83355,0.268151,0.253785,-10.773908,-0.045698,0.000533,-0.054225,0.378284,-0.636858,-10.888829,0.069946,-0.023315,-0.035972,0.009577,-0.09098,-11.985373,-0.025181,0.011058,-0.022116,-0.21069,0.694318,-11.93749,-0.08247,0.054358,0.003198
1,84.5,83424,0.646434,0.545878,-11.583148,0.006528,0.009193,-0.032642,0.593762,-0.612916,-11.056423,-0.011724,0.016521,-0.03091,0.167594,-0.306458,-11.717223,-0.047164,0.0004,-0.018253,0.081403,0.344765,-11.784261,-0.005196,0.039303,-0.003064
1,84.5,83493,0.6608,0.531513,-11.975797,-0.087133,-0.119109,-0.032109,0.325611,-0.746991,-11.415554,0.10392,-0.094594,-0.037971,-0.134075,-0.263362,-12.282255,0.008793,0.037704,-0.027446,-0.263362,0.23942,-11.204864,-0.069813,0.081271,0.000933
1,84.0,83562,0.627281,0.603339,-11.358093,0.0,-0.004397,-0.035706,0.588974,-0.632069,-11.281479,-0.009992,0.007061,-0.033441,0.229843,-0.143652,-11.659762,-0.038504,0.003597,-0.019851,0.158017,0.497994,-11.736377,-0.026646,0.018919,-0.002798
1,84.0,83631,0.244209,0.019154,-11.884817,-0.109116,-0.014922,-0.037438,-0.057461,-1.16837,-11.291056,0.144423,-0.075542,-0.023715,-0.497994,-0.665588,-12.004527,0.018652,0.06928,-0.021051,-0.579397,0.373495,-11.358093,-0.094328,0.085268,0.007994
1,83.5,83700,0.588974,0.6608,-11.602302,0.013723,-0.014655,-0.033574,0.354342,-0.718261,-11.568783,-0.012391,0.016387,-0.025181,0.009577,-0.229843,-11.750742,-0.017054,0.034107,-0.017853,-0.047884,0.493206,-11.899182,-0.059554,0.023982,-0.003331
1,83.5,83769,0.837971,1.11091,-11.841722,-0.048763,-0.042101,-0.040902,0.746991,-0.713472,-12.50731,0.095127,-0.084602,-0.026779,0.47884,-0.052672,-11.81778,0.005862,0.119642,-0.036372,0.435745,0.426168,-11.166556,-0.015588,0.007461,-0.009326
1,83.0,83838,0.804452,0.837971,-11.63582,0.014655,-0.012657,-0.033974,0.718261,-0.742203,-11.219229,0.01319,0.021051,-0.037172,0.402226,-0.153229,-11.798626,-0.045965,-0.063418,-0.016787,0.205901,0.440533,-11.903971,-0.002798,-0.00866,-0.005862
1,83.0,83907,0.68953,0.876278,-11.439496,-0.030643,-0.012124,-0.035573,0.550666,-0.80924,-11.496957,0.029844,-0.014789,-0.038237,0.268151,-0.177171,-11.798626,-0.037038,0.007194,-0.023582,0.205901,0.483629,-11.640609,-0.021983,0.011591,-0.006395
1,82.5,83976,0.751779,0.78051,-11.856087,-0.006262,-0.031709,-0.035306,0.588974,-0.857124,-11.247959,-0.006262,-0.003064,-0.038237,0.277727,-0.186748,-11.678916,-0.05156,-0.021717,-0.020784,0.114922,0.435745,-11.477803,-0.042234,0.005196,-0.003597
1,82.5,84045,0.665588,0.790087,-11.540052,0.0004,-0.007461,-0.031309,0.550666,-0.92895,-11.559206,-0.004796,0.007194,-0.032375,0.253785,-0.244209,-11.774684,-0.04783,0.0,-0.019185,0.129287,0.392649,-11.731588,-0.011724,-0.009326,-0.003331
1,82.5,84114,0.684742,0.751779,-11.425131,-0.000533,-0.029977,-0.040236,0.603339,-0.90022,-11.439496,-0.005862,0.005596,-0.040769,0.397437,-0.11971,-11.496957,-0.065283,-0.02185,-0.022783,0.153229,0.56982,-11.415554,-0.024648,0.018519,-0.005462
1,82.0,84183,0.68953,0.770933,-11.444284,-0.071678,-0.005063,-0.028378,0.593762,-0.943315,-11.382035,0.083669,-0.040502,-0.031176,0.3304,-0.201113,-11.506534,-0.041035,0.026779,-0.020651,0.205901,0.35913,-11.358093,-0.008527,0.001066,0.001732
1,82.0,84252,0.593762,0.80924,-11.104307,-0.011991,-0.027446,-0.035573,0.454898,-0.981623,-11.429919,-0.005196,0.010259,-0.036639,0.258574,-0.282516,-11.544841,-0.051294,-0.007461,-0.019185,0.215478,0.402226,-11.654974,-0.02598,-0.005196,-0.003331
1,81.5,84321,0.699107,0.890643,-11.319786,-0.061819,0.004796,-0.031975,0.526724,-0.866701,-11.166556,0.076475,-0.016654,-0.033041,0.277727,-0.162806,-11.425131,-0.038104,0.010259,-0.020651,0.186748,0.445322,-11.482592,-0.013989,-0.002398,-0.001865
