compression_number,z_value,ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
1,95.0,902109,0.876278,0.536301,-11.563994,0.000533,-0.005196,-0.032508,0.694318,-0.220267,-11.329363,-0.011991,0.010259,-0.033708,0.258574,-0.100556,-11.717223,-0.043833,-0.005729,-0.020518,0.129287,0.435745,-11.645397,-0.027579,-0.006129,-0.003997
1,95.0,902178,0.837971,0.507571,-11.535264,0.0,-0.003597,-0.031576,0.646434,-0.234632,-11.324574,-0.013323,0.010658,-0.032775,0.225055,-0.081403,-11.7268,-0.044766,-0.005995,-0.019985,0.11971,0.411803,-11.602302,-0.026513,-0.006262,-0.003331
1,95.0,902247,0.847547,0.536301,-11.573571,0.000666,-0.004397,-0.032242,0.68953,-0.229843,-11.319786,-0.012524,0.011591,-0.034773,0.234632,-0.076614,-11.712435,-0.045165,-0.005596,-0.020518,0.124498,0.426168,-11.602302,-0.026779,-0.006395,-0.004397
1,95.0,902316,0.871489,0.526724,-11.583148,0.000266,-0.005729,-0.031975,0.694318,-0.229843,-11.319786,-0.011991,0.010525,-0.033574,0.268151,-0.100556,-11.688493,-0.044766,-0.005729,-0.019851,0.134075,0.430956,-11.63582,-0.026513,-0.005995,-0.002665
1,95.0,902385,0.861913,0.512359,-11.554418,-0.0004,-0.004796,-0.031709,0.679953,-0.23942,-11.33894,-0.012524,0.011724,-0.03464,0.244209,-0.110133,-11.722012,-0.044899,-0.005729,-0.020251,0.129287,0.440533,-11.659762,-0.027579,-0.006928,-0.003464
1,95.0,902454,0.866701,0.536301,-11.559206,0.000266,-0.005329,-0.031842,0.665588,-0.220267,-11.33894,-0.013057,0.010792,-0.032642,0.234632,-0.095768,-11.7268,-0.044499,-0.005729,-0.019052,0.124498,0.426168,-11.631032,-0.027046,-0.006262,-0.004263
1,95.0,902523,0.852336,0.54109,-11.568783,0.000799,-0.00413,-0.032242,0.679953,-0.215478,-11.329363,-0.012257,0.010126,-0.033441,0.244209,-0.114922,-11.702858,-0.043966,-0.004796,-0.019585,0.134075,0.435745,-11.621455,-0.026646,-0.005729,-0.004663
1,95.0,902592,0.876278,0.531513,-11.57836,0.000533,-0.005063,-0.032109,0.699107,-0.225055,-11.314998,-0.01319,0.011058,-0.033574,0.263362,-0.105345,-11.760319,-0.044766,-0.006528,-0.019585,0.143652,0.42138,-11.60709,-0.026513,-0.005462,-0.003864
1,95.0,902661,0.852336,0.54109,-11.57836,0.000799,-0.00453,-0.031443,0.684742,-0.225055,-11.348516,-0.01279,0.011458,-0.032508,0.229843,-0.100556,-11.707646,-0.045299,-0.004663,-0.019985,0.158017,0.430956,-11.631032,-0.02638,-0.006928,-0.003064
1,95.0,902730,0.833182,0.536301,-11.587936,0.000133,-0.005329,-0.032508,0.670376,-0.220267,-11.33894,-0.012923,0.012124,-0.033441,0.229843,-0.086191,-11.712435,-0.044899,-0.005995,-0.019985,0.124498,0.430956,-11.602302,-0.026247,-0.005995,-0.003331
1,95.0,902799,0.871489,0.526724,-11.568783,-0.0004,-0.004796,-0.032242,0.679953,-0.220267,-11.329363,-0.012657,0.010925,-0.033308,0.234632,-0.105345,-11.736377,-0.045032,-0.005995,-0.020118,0.143652,0.411803,-11.626244,-0.026247,-0.006662,-0.004663
1,95.0,902868,0.857124,0.54109,-11.568783,0.000133,-0.004663,-0.031709,0.684742,-0.225055,-11.319786,-0.012524,0.010392,-0.033708,0.225055,-0.095768,-11.707646,-0.044899,-0.006262,-0.020251,0.153229,0.430956,-11.645397,-0.026646,-0.006528,-0.003864
1,95.0,902937,0.842759,0.545878,-11.568783,0.0,-0.005063,-0.032642,0.675165,-0.21069,-11.329363,-0.01279,0.011458,-0.033574,0.234632,-0.09098,-11.712435,-0.044499,-0.005729,-0.018919,0.134075,0.440533,-11.640609,-0.026513,-0.006262,-0.003198
1,95.0,903006,0.861913,0.531513,-11.568783,0.0004,-0.004397,-0.032375,0.679953,-0.244209,-11.33894,-0.011991,0.010525,-0.033308,0.220267,-0.086191,-11.707646,-0.045032,-0.005596,-0.020384,0.134075,0.435745,-11.63582,-0.025847,-0.005995,-0.004263
1,95.0,903075,0.876278,0.531513,-11.554418,0.0004,-0.00493,-0.031576,0.694318,-0.23942,-11.348516,-0.012257,0.011191,-0.033708,0.248997,-0.105345,-11.722012,-0.044632,-0.006262,-0.019718,0.153229,0.426168,-11.60709,-0.026646,-0.006528,-0.003864
1,95.0,903144,0.847547,0.526724,-11.57836,0.000266,-0.005063,-0.032508,0.670376,-0.21069,-11.319786,-0.012923,0.011458,-0.033441,0.234632,-0.105345,-11.717223,-0.044899,-0.005862,-0.018919,0.114922,0.426168,-11.621455,-0.02638,-0.005596,-0.003597
1,95.0,903213,0.837971,0.526724,-11.559206,0.0004,-0.005462,-0.032242,0.670376,-0.229843,-11.343728,-0.012124,0.011724,-0.033441,0.248997,-0.095768,-11.707646,-0.0441,-0.005729,-0.019851,0.110133,0.430956,-11.63582,-0.026779,-0.007194,-0.00413
1,95.0,903282,0.866701,0.531513,-11.554418,0.0,-0.00413,-0.031709,0.68953,-0.225055,-11.324574,-0.01319,0.011724,-0.034107,0.23942,-0.095768,-11.722012,-0.045698,-0.006262,-0.019985,0.134075,0.430956,-11.626244,-0.025847,-0.006795,-0.003997
1,95.0,903351,0.847547,0.531513,-11.583148,-0.000133,-0.005329,-0.031842,0.670376,-0.205901,-11.348516,-0.011991,0.011858,-0.034107,0.244209,-0.100556,-11.7268,-0.044233,-0.006262,-0.020251,0.134075,0.42138,-11.611878,-0.026646,-0.006129,-0.004397
1,95.0,903420,1.675941,1.125275,-11.257536,0.114712,-0.086467,-0.003597,0.790087,0.378284,-10.998962,0.0429,-0.031309,-0.003597,-0.043096,-0.253785,-11.918336,0.120308,-0.10392,0.002398,0.23942,0.292093,-13.259089,-0.037971,-0.09606,-0.000533
1,95.0,903489,1.206678,0.933739,-11.669339,0.02225,-0.054092,-0.019052,0.565032,-0.019154,-11.650186,-0.030776,0.011991,-0.028511,-0.019154,-0.181959,-12.076353,-0.065816,-0.020651,-0.017986,-0.038307,0.215478,-11.741165,0.023049,-0.089265,-0.004663
1,94.5,903558,1.283292,1.101333,-11.592725,-0.026913,0.012257,-0.031443,1.086968,0.287304,-11.832145,-0.00493,0.010925,-0.035306,0.665588,0.311246,-12.033257,-0.068481,-0.005995,-0.021717,0.675165,0.837971,-11.233594,-0.01279,-0.005596,-0.007194
1,94.5,903627,1.187524,0.627281,-12.62702,-0.00826,-0.055957,-0.045432,1.244985,-0.129287,-11.334151,-0.075276,0.005995,-0.040902,0.670376,-0.019154,-11.717223,-0.062885,0.005063,-0.025714,0.354342,0.517148,-12.253524,-0.024914,0.02145,-0.010392
1,94.0,903696,0.976834,0.622492,-11.602302,0.010658,-0.01279,-0.027579,0.794875,-0.258574,-11.492168,-0.010126,0.011191,-0.029444,0.354342,-0.124498,-11.707646,-0.055025,0.010392,-0.017986,0.282516,0.363919,-11.492168,-0.01319,-0.022916,-0.000666
1,94.0,903765,0.723049,0.608127,-12.042834,0.022783,-0.036239,-0.035972,0.68953,-0.162806,-11.046846,-0.063685,0.005329,-0.036505,0.148441,-0.124498,-11.382035,-0.063152,0.010525,-0.019319,-0.129287,0.368707,-12.004527,-0.031176,0.071279,-0.005862
1,93.5,903834,0.718261,0.574608,-11.362882,0.015855,-0.002531,-0.030377,0.512359,-0.21069,-11.415554,-0.022116,0.023182,-0.032908,0.086191,-0.076614,-11.712435,-0.051161,0.007061,-0.021184,-0.009577,0.474052,-11.530476,-0.011724,-0.037172,-0.001599
1,93.5,903903,0.852336,0.517148,-11.736377,0.006129,0.011858,-0.036639,0.6608,-0.23942,-11.190498,-0.020917,0.009992,-0.037838,0.263362,-0.114922,-11.631032,-0.030776,-0.002798,-0.022649,0.067038,0.483629,-11.956643,-0.051827,0.052893,-0.007994
1,93.0,903972,0.857124,0.622492,-11.631032,-0.007461,-0.013856,-0.031576,0.727837,-0.143652,-11.262324,-0.019718,0.016387,-0.031576,0.296881,-0.019154,-11.664551,-0.055158,-0.007594,-0.018386,0.167594,0.454898,-11.611878,-0.009992,0.007194,-0.002132
1,93.0,904041,0.708684,0.42138,-11.195287,-0.000266,0.024248,-0.032908,0.497994,-0.272939,-11.372458,0.000533,0.027179,-0.036772,0.172383,-0.062249,-11.793838,-0.024648,-0.017187,-0.021184,0.110133,0.545878,-11.712435,-0.043567,-0.021051,-0.005063
1,92.5,904110,0.746991,0.593762,-11.602302,-0.033308,-0.014389,-0.031842,0.612916,-0.11971,-11.233594,0.00453,0.007994,-0.031309,0.215478,0.02873,-11.760319,-0.050095,-0.021983,-0.017187,0.181959,0.507571,-11.51611,-0.023715,0.009726,-0.001732
1,92.5,904179,0.972046,0.440533,-11.319786,0.010259,0.017853,-0.031176,0.723049,-0.339977,-11.51611,-0.005462,0.029044,-0.03504,0.325611,-0.201113,-11.798626,-0.03091,0.001732,-0.022516,0.272939,0.387861,-11.511322,-0.022649,-0.051294,-0.005862
1,92.0,904248,0.837971,0.512359,-11.48738,-0.019718,0.002265,-0.030377,0.699107,-0.191536,-11.271901,0.000799,0.010792,-0.030776,0.287304,-0.038307,-11.741165,-0.046897,-0.020518,-0.016387,0.23942,0.483629,-11.573571,-0.032109,-0.000266,-0.001466
1,92.0,904317,0.876278,0.531513,-11.314998,0.001332,0.002398,-0.031176,0.6608,-0.306458,-11.540052,0.011591,0.014655,-0.033441,0.253785,-0.138864,-11.81778,-0.044366,-0.003997,-0.021583,0.220267,0.402226,-11.281479,-0.001998,-0.071812,-0.004263
1,91.5,904386,0.833182,0.430956,-11.209652,0.012657,-0.006662,-0.030643,0.603339,-0.277727,-11.377247,-0.000933,0.018919,-0.033974,0.191536,-0.100556,-11.789049,-0.038237,-0.014389,-0.018253,0.143652,0.469264,-11.611878,-0.032242,-0.039436,-0.001732
1,91.5,904455,0.933739,0.502782,-11.45865,-0.002798,0.001199,-0.031176,0.718261,-0.296881,-11.377247,0.001066,0.013723,-0.033708,0.306458,-0.129287,-11.812991,-0.0441,-0.010525,-0.020784,0.215478,0.387861,-11.535264,-0.023982,-0.030377,-0.004397
1,91.0,904524,0.876278,0.555455,-11.631032,0.021317,-0.031576,-0.031842,0.713472,-0.229843,-11.267113,-0.038904,0.014522,-0.033441,0.172383,-0.086191,-11.60709,-0.05649,0.00493,-0.020118,0.004788,0.430956,-11.712435,-0.018519,-0.004263,-0.003864
1,91.0,904593,0.895431,0.502782,-11.702858,-0.005063,-0.000133,-0.031842,0.593762,-0.234632,-11.362882,-0.0004,0.004663,-0.034374,0.158017,-0.148441,-11.75553,-0.037571,-0.019319,-0.020251,0.081403,0.407014,-11.774684,-0.045299,-0.001199,-0.005196
1,90.5,904662,0.866701,0.574608,-11.903971,0.018253,-0.027446,-0.033708,0.742203,-0.215478,-11.291056,-0.043833,-0.003331,-0.034773,0.225055,-0.134075,-11.549629,-0.055824,0.025314,-0.022116,-0.02873,0.378284,-11.808203,-0.023582,0.061953,-0.005995
1,90.5,904731,0.957681,0.507571,-11.473015,0.001732,-0.003064,-0.031842,0.713472,-0.248997,-11.334151,-0.007727,0.011858,-0.033708,0.282516,-0.09098,-11.717223,-0.046897,-0.010925,-0.020251,0.181959,0.440533,-11.444284,-0.022916,-0.028778,-0.003864
1,90.5,904800,0.90022,0.651223,-12.392388,-0.023715,-0.016654,-0.035706,0.665588,-0.138864,-11.247959,-0.009992,-0.010525,-0.03464,0.220267,-0.095768,-11.63582,-0.054358,-0.009459,-0.019185,0.038307,0.440533,-11.96622,-0.058489,0.077541,-0.005995
1,90.0,904869,0.852336,0.531513,-11.439496,0.00826,-0.002265,-0.031443,0.665588,-0.248997,-11.33894,-0.019319,0.01279,-0.03424,0.191536,-0.143652,-11.654974,-0.04823,0.005596,-0.02145,0.086191,0.407014,-11.506534,-0.017853,-0.01772,-0.005329
1,90.0,904938,0.852336,0.526724,-11.358093,-0.03424,0.001998,-0.032242,0.651223,-0.191536,-11.377247,0.025714,0.005862,-0.033841,0.282516,-0.019154,-11.942278,-0.030643,-0.055025,-0.016387,0.277727,0.464475,-11.832145,-0.067815,-0.000666,-0.003331
1,89.5,905007,0.92895,0.59855,-11.745954,-0.002531,-0.00826,-0.031443,0.751779,-0.181959,-11.252748,-0.017453,0.011991,-0.033841,0.277727,-0.105345,-11.60709,-0.048763,-0.003464,-0.019851,0.095768,0.416591,-11.659762,-0.019718,0.014389,-0.004263
1,89.5,905076,0.814029,0.454898,-10.884041,0.017587,0.003864,-0.029311,0.675165,-0.215478,-11.295844,0.000133,0.028778,-0.034107,0.215478,-0.047884,-11.822568,-0.032109,-0.037438,-0.01772,0.229843,0.483629,-11.535264,-0.038371,-0.073144,-0.001466
1,89.0,905145,0.842759,0.550666,-11.602302,-0.007328,-0.001066,-0.032775,0.694318,-0.177171,-11.286267,-0.01359,0.011724,-0.034374,0.277727,-0.081403,-11.693281,-0.043833,-0.010259,-0.019985,0.158017,0.454898,-11.712435,-0.031176,0.014789,-0.004796
1,89.0,905214,0.90022,0.56982,-11.664551,0.032109,-0.005862,-0.030243,0.723049,-0.234632,-11.353305,-0.042767,0.031043,-0.033841,0.248997,-0.138864,-11.473015,-0.050495,0.02558,-0.021184,0.052672,0.407014,-11.45865,-0.002132,-0.016387,-0.003331
1,88.5,905283,0.823605,0.488417,-11.420342,0.006395,0.000666,-0.032109,0.656011,-0.244209,-11.281479,-0.020784,0.027712,-0.034773,0.248997,-0.09098,-11.7268,-0.040369,-0.009859,-0.019319,0.11971,0.45011,-11.717223,-0.027845,-0.015588,-0.003198
1,88.5,905352,0.794875,0.579397,-12.196063,-0.039703,-0.024381,-0.035706,0.699107,-0.162806,-11.204864,-0.014789,-0.017986,-0.032508,0.244209,-0.095768,-11.540052,-0.066882,0.004397,-0.018786,-0.019154,0.416591,-11.769896,-0.032908,0.100856,-0.004663
1,88.0,905421,0.876278,0.574608,-11.592725,0.007861,-0.013456,-0.032242,0.703895,-0.23942,-11.305421,-0.024648,0.017587,-0.034773,0.248997,-0.114922,-11.664551,-0.043167,0.003464,-0.021317,0.071826,0.411803,-11.654974,-0.019585,-0.011591,-0.00453
1,88.0,905490,0.723049,0.608127,-12.339716,-0.059821,-0.022783,-0.036639,0.608127,-0.162806,-11.200075,0.018519,-0.017986,-0.032375,0.244209,-0.081403,-11.63582,-0.060887,-0.012257,-0.017187,0.095768,0.454898,-11.822568,-0.058089,0.102855,-0.004663
1,87.5,905559,0.895431,0.565032,-11.659762,0.007994,-0.01359,-0.031975,0.732626,-0.196325,-11.343728,-0.023315,0.005462,-0.033175,0.234632,-0.11971,-11.626244,-0.05156,0.00826,-0.020251,0.047884,0.407014,-11.616667,-0.016387,0.002398,-0.003064
1,87.5,905628,0.847547,0.469264,-11.540052,-0.044899,0.019052,-0.032109,0.555455,-0.268151,-11.501745,0.050495,0.002132,-0.032242,0.263362,-0.052672,-12.109872,-0.030643,-0.03464,-0.019319,0.316035,0.517148,-11.420342,-0.051161,-0.035972,-0.000533
1,87.0,905697,0.948104,0.545878,-11.793838,-0.002798,-0.009593,-0.03091,0.723049,-0.225055,-11.377247,-0.009193,-0.003064,-0.032908,0.196325,-0.143652,-11.63582,-0.046364,-0.001332,-0.019851,0.071826,0.373495,-11.554418,-0.028511,0.015988,-0.003864
1,87.0,905766,0.976834,0.469264,-10.97502,0.014789,0.00453,-0.028378,0.751779,-0.311246,-11.616667,0.000266,0.02225,-0.032375,0.316035,-0.110133,-12.033257,-0.028778,0.007328,-0.023715,0.335188,0.42138,-11.099519,0.037571,-0.115911,-0.002931
1,86.5,905835,0.952892,0.469264,-11.702858,-0.002931,-0.010126,-0.03051,0.703895,-0.263362,-11.348516,-0.011858,0.00413,-0.033175,0.225055,-0.143652,-11.659762,-0.045698,-0.017587,-0.018253,0.100556,0.397437,-11.688493,-0.0433,-0.001466,-0.002265
1,86.5,905904,0.943315,0.56982,-11.099519,0.029844,-0.03011,-0.03051,0.708684,-0.263362,-11.587936,0.008793,-0.000533,-0.032109,0.363919,-0.047884,-12.090718,0.012391,0.057156,-0.027179,0.268151,0.469264,-11.147403,0.010525,-0.082337,-0.002531
1,86.0,905973,0.890643,0.507571,-11.626244,-0.000533,0.001332,-0.033574,0.622492,-0.234632,-11.314998,-0.011325,0.020251,-0.036372,0.229843,-0.148441,-11.745954,-0.034507,-0.010392,-0.020518,0.086191,0.440533,-11.57836,-0.041035,-0.01279,-0.005596
1,86.0,906042,0.790087,0.679953,-11.568783,0.048896,-0.070346,-0.033574,0.766145,-0.023942,-11.032481,-0.053292,-0.018119,-0.032109,0.426168,-0.02873,-11.7268,0.009859,0.146021,-0.031443,0.134075,0.47884,-11.683704,0.004796,-0.007727,-0.004796
1,85.5,906111,0.823605,0.502782,-11.377247,0.013989,-0.015322,-0.033974,0.665588,-0.172383,-11.228806,-0.02145,0.003864,-0.036372,0.378284,-0.057461,-11.650186,-0.049562,0.001865,-0.024381,0.124498,0.560243,-11.549629,-0.001199,-0.014123,-0.007194
1,85.5,906180,0.746991,0.521936,-11.678916,-0.011591,-0.039303,-0.037038,0.469264,-0.158017,-11.152191,-0.046498,0.039037,-0.042501,0.416591,-0.004788,-11.166556,-0.001998,0.184792,-0.028778,0.033519,0.684742,-11.856087,-0.02598,0.059821,-0.006928
1,85.0,906249,0.732626,0.435745,-11.549629,-0.030776,0.003331,-0.034374,0.617704,-0.402226,-11.645397,-0.007861,0.015455,-0.035706,0.54109,-0.263362,-11.540052,-0.059688,-0.005462,-0.025047,0.3304,0.502782,-11.736377,0.00866,0.007328,-0.007194
1,85.0,906318,0.608127,0.579397,-11.358093,0.015588,-0.015855,-0.033041,0.555455,-0.196325,-11.257536,-0.042634,0.114446,-0.039969,0.416591,0.057461,-11.382035,-0.110582,-0.120841,-0.015721,0.009577,0.665588,-11.659762,0.032109,-0.002931,-0.001998
1,85.0,906387,0.885855,0.526724,-11.640609,0.0004,0.004263,-0.03424,0.68953,-0.220267,-11.358093,-0.015721,0.039303,-0.037971,0.378284,-0.138864,-11.645397,-0.112047,-0.088466,-0.019319,0.191536,0.430956,-11.611878,-0.002132,0.007861,-0.006395
1,85.0,906456,0.857124,0.56982,-11.554418,-0.000533,-0.011058,-0.029977,0.742203,-0.215478,-11.329363,-0.016787,0.013057,-0.031576,0.282516,-0.114922,-11.669339,-0.055557,-0.013989,-0.016787,0.134075,0.45011,-11.568783,-0.023182,-0.010925,-0.001466
1,85.0,906525,0.857124,0.59855,-11.583148,0.002531,-0.007727,-0.031842,0.646434,-0.191536,-11.358093,-0.01359,0.014256,-0.033974,0.172383,-0.09098,-11.669339,-0.043433,-0.017187,-0.018919,0.023942,0.47884,-11.650186,-0.029444,-0.011858,-0.003997
1,95.0,906594,0.881066,0.430956,-11.568783,0.005196,0.003331,-0.032109,0.656011,-0.311246,-11.33894,-0.012391,0.013856,-0.034907,0.244209,-0.229843,-11.7268,-0.036639,-0.010126,-0.020917,0.086191,0.354342,-11.765107,-0.033041,-0.007861,-0.005196
1,95.0,906663,0.833182,0.507571,-11.482592,0.000533,0.004796,-0.033175,0.708684,-0.23942,-11.267113,-0.015322,0.016521,-0.034507,0.296881,-0.076614,-11.741165,-0.0429,-0.006262,-0.019052,0.11971,0.469264,-11.678916,-0.029444,-0.011458,-0.003331
1,95.0,906732,0.775721,0.603339,-11.492168,0.001332,-0.010792,-0.031443,0.608127,-0.138864,-11.353305,-0.008394,0.010658,-0.031975,0.229843,-0.043096,-11.745954,-0.047031,-0.003198,-0.020784,0.134075,0.521936,-11.568783,-0.01772,-0.010392,-0.004796
1,95.0,906801,0.847547,0.54109,-11.563994,-0.000666,-0.005196,-0.031576,0.699107,-0.229843,-11.33894,-0.008527,0.006928,-0.034107,0.320823,-0.105345,-11.717223,-0.048496,-0.001332,-0.020651,0.172383,0.459687,-11.540052,-0.02225,0.0004,-0.00413
1,95.0,906870,0.881066,0.526724,-11.616667,-0.002665,-0.003331,-0.031443,0.718261,-0.263362,-11.334151,-0.016654,0.010392,-0.033441,0.253785,-0.167594,-11.654974,-0.04743,-0.008926,-0.019851,0.11971,0.387861,-11.602302,-0.03011,-0.00413,-0.003597
1,95.0,906939,0.948104,0.56982,-11.631032,0.001199,-0.014123,-0.030377,0.703895,-0.21069,-11.36767,-0.014789,0.011191,-0.032242,0.201113,-0.153229,-11.674128,-0.042501,-0.012524,-0.018119,0.086191,0.430956,-11.626244,-0.028378,-0.011325,-0.003198
1,95.0,907008,0.919373,0.483629,-11.520899,0.003331,-0.002798,-0.030243,0.651223,-0.268151,-11.33894,-0.009992,0.016387,-0.032375,0.23942,-0.177171,-11.7268,-0.036639,-0.012524,-0.019585,0.124498,0.397437,-11.683704,-0.031043,-0.016254,-0.00493
1,95.0,907077,0.766145,0.497994,-11.439496,0.003997,0.006262,-0.034374,0.612916,-0.253785,-11.252748,-0.019319,0.020118,-0.036905,0.196325,-0.086191,-11.736377,-0.039969,-0.00453,-0.021717,0.047884,0.454898,-11.774684,-0.030377,-0.008527,-0.005862
1,95.0,907146,0.818817,0.656011,-11.640609,0.01692,-0.022649,-0.032242,0.723049,-0.129287,-11.21444,-0.040769,0.013989,-0.031975,0.301669,-0.02873,-11.592725,-0.06102,0.015721,-0.018519,0.033519,0.517148,-11.760319,-0.01359,0.040502,-0.003331
1,95.0,907215,0.861913,0.507571,-11.563994,0.001998,-0.003597,-0.035306,0.684742,-0.248997,-11.386824,-0.014123,0.015721,-0.036772,0.263362,-0.110133,-11.69807,-0.042501,-0.014389,-0.022383,0.11971,0.430956,-11.683704,-0.032109,-0.012124,-0.006262
2,95.0,907284,0.837971,0.536301,-11.525687,0.0004,-0.003464,-0.029577,0.656011,-0.229843,-11.324574,-0.013856,0.013723,-0.03051,0.244209,-0.110133,-11.707646,-0.045032,-0.006395,-0.017453,0.095768,0.426168,-11.640609,-0.027579,-0.005862,-0.001599
2,95.0,907353,0.861913,0.545878,-11.563994,0.000666,-0.004397,-0.03464,0.675165,-0.234632,-11.343728,-0.014389,0.011458,-0.035972,0.272939,-0.100556,-11.688493,-0.046498,-0.007061,-0.022516,0.129287,0.454898,-11.631032,-0.026646,-0.007594,-0.005063
2,95.0,907422,1.484405,0.282516,-11.262324,-0.014522,0.013323,-0.035972,1.982399,-0.435745,-11.659762,0.01359,0.037172,-0.02558,1.556231,0.134075,-12.47858,-0.032775,0.031176,-0.013723,1.359907,0.794875,-11.856087,-0.013856,0.052227,0.014789
2,95.0,907491,1.900996,0.718261,-11.520899,0.009859,0.011991,-0.02145,1.666364,-0.11971,-11.631032,0.014789,0.008527,-0.026513,1.23062,-0.11971,-11.932701,-0.021184,0.01359,-0.015455,1.091756,0.378284,-11.314998,0.005596,0.007594,-0.000266
2,95.0,907560,0.670376,0.411803,-11.348516,-0.018652,0.008793,-0.03091,0.727837,-0.272939,-11.372458,-0.015055,0.017054,-0.029577,0.282516,-0.038307,-12.148179,-0.046364,0.016121,-0.015855,0.23942,0.565032,-11.463438,-0.02638,0.012257,0.001332
2,95.0,907629,0.790087,0.555455,-11.669339,0.007727,-0.002798,-0.042101,0.42138,-0.229843,-11.281479,-0.010658,0.000266,-0.046764,0.004788,-0.253785,-11.707646,-0.042767,-0.011191,-0.033574,-0.062249,0.354342,-11.669339,-0.030243,-0.003331,-0.021717
2,95.0,907698,1.120486,0.703895,-11.803414,-0.007727,-0.001865,-0.030776,0.790087,-0.047884,-11.540052,-0.008926,0.007727,-0.034374,0.402226,-0.095768,-11.60709,-0.050628,-0.002531,-0.022516,0.368707,0.459687,-11.597513,-0.02225,0.003331,-0.009992
