compression_number,z_value,ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
1,95.0,848772,0.708684,0.560243,-11.57836,0.000133,-0.004663,-0.028778,0.35913,-0.268151,-11.319786,-0.012657,0.011991,-0.030643,0.153229,-0.177171,-11.712435,-0.044899,-0.007194,-0.017986,-0.02873,0.426168,-11.664551,-0.028245,-0.008394,-0.002531
1,95.0,848841,0.857124,0.665588,-11.540052,0.002665,-0.00453,-0.032109,0.545878,-0.172383,-11.324574,-0.010525,0.01279,-0.033841,0.349553,-0.086191,-11.707646,-0.042234,-0.003997,-0.019319,0.167594,0.555455,-11.621455,-0.025181,-0.005196,-0.00373
1,95.0,848910,1.024718,0.512359,-11.525687,0.001066,-0.004796,-0.034907,0.703895,-0.320823,-11.319786,-0.013323,0.013323,-0.037438,0.531513,-0.229843,-11.669339,-0.045698,-0.006662,-0.023449,0.316035,0.407014,-11.583148,-0.025847,-0.006395,-0.007594
1,95.0,848979,0.881066,0.517148,-11.511322,-0.000133,-0.006395,-0.026113,0.574608,-0.3304,-11.305421,-0.013989,0.010658,-0.027579,0.383072,-0.225055,-11.717223,-0.044366,-0.006928,-0.014522,0.186748,0.402226,-11.631032,-0.026913,-0.006795,0.002132
1,95.0,849048,0.708684,0.617704,-11.57836,-0.000933,-0.00373,-0.033041,0.402226,-0.215478,-11.329363,-0.01279,0.011591,-0.033441,0.201113,-0.105345,-11.688493,-0.045965,-0.007594,-0.020384,0.02873,0.54109,-11.640609,-0.027179,-0.006662,-0.003597
1,95.0,849117,0.833182,0.627281,-11.530476,0.000799,-0.003997,-0.029844,0.545878,-0.196325,-11.281479,-0.01319,0.012524,-0.031709,0.354342,-0.105345,-11.693281,-0.045165,-0.005729,-0.01732,0.129287,0.521936,-11.597513,-0.025714,-0.007461,-0.000266
1,95.0,849186,0.885855,0.565032,-11.559206,0.000666,-0.004397,-0.034374,0.565032,-0.263362,-11.314998,-0.011458,0.011325,-0.037305,0.363919,-0.158017,-11.731588,-0.044366,-0.006262,-0.023582,0.172383,0.45011,-11.583148,-0.026646,-0.005995,-0.007461
1,95.0,849255,0.842759,0.531513,-11.563994,0.002398,-0.004397,-0.03051,0.517148,-0.311246,-11.324574,-0.010392,0.010925,-0.031975,0.339977,-0.229843,-11.731588,-0.041435,-0.005995,-0.01732,0.110133,0.402226,-11.621455,-0.023982,-0.007461,-0.001998
1,95.0,849324,0.933739,0.536301,-11.57836,-0.001466,-0.00373,-0.031842,0.670376,-0.311246,-11.33894,-0.014522,0.011458,-0.033974,0.47884,-0.196325,-11.702858,-0.046631,-0.005596,-0.020384,0.23942,0.445322,-11.611878,-0.027712,-0.006662,-0.00413
1,95.0,849393,0.885855,0.651223,-11.549629,-0.000799,-0.005862,-0.026513,0.579397,-0.191536,-11.305421,-0.012657,0.010925,-0.028911,0.387861,-0.100556,-11.745954,-0.045432,-0.006129,-0.014522,0.186748,0.545878,-11.60709,-0.027579,-0.007194,0.000799
1,95.0,849462,0.751779,0.59855,-11.544841,0.001732,-0.003464,-0.033175,0.459687,-0.248997,-11.33894,-0.011858,0.011325,-0.035173,0.258574,-0.158017,-11.717223,-0.044366,-0.005729,-0.021317,0.033519,0.459687,-11.616667,-0.025447,-0.005862,-0.005862
1,95.0,849531,0.871489,0.507571,-11.544841,0.001732,-0.005729,-0.027312,0.54109,-0.320823,-11.334151,-0.010792,0.011991,-0.029044,0.363919,-0.244209,-11.722012,-0.044499,-0.006262,-0.014922,0.148441,0.35913,-11.631032,-0.024248,-0.005995,0.001599
1,95.0,849600,0.847547,0.574608,-11.525687,-0.001599,-0.002798,-0.040236,0.555455,-0.248997,-11.319786,-0.016254,0.011191,-0.041835,0.349553,-0.138864,-11.688493,-0.04743,-0.006662,-0.028245,0.105345,0.493206,-11.583148,-0.027979,-0.007727,-0.011325
1,95.0,849669,0.842759,0.641646,-11.563994,0.000799,-0.004796,-0.027046,0.574608,-0.201113,-11.310209,-0.012257,0.009859,-0.028511,0.378284,-0.09098,-11.736377,-0.0429,-0.005596,-0.015188,0.148441,0.550666,-11.611878,-0.026779,-0.007061,0.001466
1,95.0,849738,0.828394,0.545878,-11.583148,0.0004,-0.003997,-0.036905,0.526724,-0.277727,-11.334151,-0.011991,0.011325,-0.038904,0.335188,-0.196325,-11.688493,-0.045165,-0.006262,-0.025047,0.124498,0.440533,-11.640609,-0.02638,-0.005329,-0.00906
1,95.0,849807,0.828394,0.526724,-11.57836,0.0,-0.005729,-0.032508,0.526724,-0.301669,-11.343728,-0.01359,0.012524,-0.033708,0.325611,-0.191536,-11.712435,-0.045832,-0.006129,-0.020251,0.134075,0.435745,-11.616667,-0.026513,-0.007328,-0.003864
1,95.0,849876,0.871489,0.632069,-11.559206,-0.000266,-0.004663,-0.03051,0.56982,-0.196325,-11.324574,-0.01319,0.012257,-0.033041,0.383072,-0.09098,-11.693281,-0.045698,-0.005995,-0.019718,0.162806,0.560243,-11.626244,-0.02638,-0.005063,-0.001732
1,95.0,849945,0.828394,0.59855,-11.554418,0.001199,-0.004796,-0.036106,0.517148,-0.244209,-11.319786,-0.011058,0.011591,-0.037438,0.335188,-0.148441,-11.7268,-0.0437,-0.006395,-0.024781,0.124498,0.474052,-11.63582,-0.025847,-0.006395,-0.00826
1,95.0,850014,0.909797,0.517148,-11.568783,0.001599,-0.005596,-0.029178,0.608127,-0.325611,-11.372458,-0.011191,0.011191,-0.03051,0.45011,-0.229843,-11.745954,-0.043433,-0.005063,-0.016387,0.225055,0.402226,-11.626244,-0.025847,-0.005862,-0.000799
1,95.0,850083,0.914585,0.54109,-11.549629,-0.002132,-0.004663,-0.027312,0.550666,-0.296881,-11.329363,-0.014655,0.012124,-0.029311,0.363919,-0.220267,-11.717223,-0.04783,-0.007594,-0.016121,0.181959,0.402226,-11.602302,-0.027312,-0.008926,-0.000533
1,95.0,850152,0.790087,0.565032,-11.492168,0.000666,-0.007328,-0.037172,0.493206,-0.253785,-11.27669,-0.015455,0.014123,-0.038904,0.268151,-0.148441,-11.674128,-0.050095,-0.007727,-0.025047,0.076614,0.493206,-11.554418,-0.026513,-0.017054,-0.008793
1,95.0,850221,0.933739,0.526724,-11.717223,-0.047564,0.024115,-0.021983,0.474052,-0.282516,-11.45865,0.05649,-0.019185,-0.022383,0.411803,-0.234632,-12.038046,-0.019585,-0.027845,-0.010392,0.35913,0.474052,-11.468226,-0.03504,0.014123,0.004263
1,94.5,850290,0.957681,0.565032,-11.812991,0.00493,-0.022649,-0.038371,0.622492,-0.296881,-11.3964,-0.022516,-0.001732,-0.040502,0.387861,-0.225055,-11.597513,-0.049429,0.007727,-0.027845,0.124498,0.397437,-11.645397,-0.026779,0.015055,-0.010925
1,94.5,850359,0.761356,0.469264,-10.357317,0.015188,-0.003597,-0.023182,0.493206,-0.3304,-11.362882,-0.001199,0.065283,-0.027579,0.306458,-0.129287,-11.96622,-0.035573,-0.035839,-0.011591,0.225055,0.392649,-11.305421,-0.028245,-0.136828,0.006395
1,94.0,850428,0.828394,0.684742,-11.789049,-0.00906,0.001199,-0.033708,0.507571,-0.186748,-11.382035,0.001466,-0.000799,-0.034773,0.349553,-0.095768,-11.750742,-0.0433,-0.00906,-0.021317,0.100556,0.545878,-11.664551,-0.028112,0.018253,-0.005729
1,94.0,850497,0.847547,0.603339,-11.013328,0.049029,-0.035573,-0.031576,0.727837,-0.215478,-11.209652,-0.068881,0.059155,-0.034507,0.430956,-0.095768,-11.51611,-0.062352,-0.00373,-0.019452,0.124498,0.402226,-11.520899,-0.009326,-0.073277,-0.001332
1,93.5,850566,0.909797,0.445322,-11.429919,-0.007194,0.004663,-0.033308,0.579397,-0.368707,-11.300632,-0.000799,0.020251,-0.03504,0.454898,-0.272939,-11.789049,-0.042101,-0.023449,-0.020518,0.287304,0.383072,-11.650186,-0.03424,-0.021184,-0.005196
1,93.5,850635,0.742203,0.699107,-12.780249,-0.002931,-0.01692,-0.031309,0.464475,-0.148441,-11.133038,-0.056357,-0.041168,-0.030243,0.186748,-0.110133,-11.204864,-0.063152,0.009193,-0.014922,-0.258574,0.603339,-12.191275,-0.055025,0.138294,-0.002798
1,93.0,850704,0.742203,0.531513,-11.334151,0.011724,-0.001066,-0.033441,0.435745,-0.258574,-11.204864,-0.023182,0.030243,-0.03504,0.23942,-0.148441,-11.779472,-0.037305,-0.01359,-0.020251,0.052672,0.488417,-11.712435,-0.027312,-0.03424,-0.00413
1,93.0,850773,0.833182,0.335188,-12.033257,-0.034507,0.029711,-0.032109,0.344765,-0.483629,-11.473015,0.02638,-0.020784,-0.034507,0.205901,-0.349553,-11.731588,-0.019319,-0.024648,-0.017587,0.023942,0.383072,-11.836933,-0.084202,0.046631,-0.00493
1,92.5,850842,0.881066,0.593762,-11.60709,0.001066,-0.000533,-0.03424,0.517148,-0.215478,-11.18571,-0.020784,0.022116,-0.03544,0.325611,-0.114922,-11.683704,-0.040636,-0.010259,-0.020917,0.09098,0.536301,-11.841722,-0.029577,0.002398,-0.005729
1,92.5,850911,0.981623,0.407014,-11.48738,-0.028511,0.033175,-0.028778,0.440533,-0.373495,-11.45865,0.032775,-0.030243,-0.033175,0.349553,-0.23942,-11.93749,-0.016254,-0.026913,-0.018253,0.282516,0.42138,-11.482592,-0.065417,-0.011591,-0.002531
1,92.0,850980,0.871489,0.493206,-11.81778,-0.001998,-0.002665,-0.034507,0.526724,-0.316035,-11.224017,-0.023315,0.008793,-0.036106,0.292093,-0.229843,-11.63582,-0.047564,-0.007061,-0.022383,0.043096,0.397437,-11.760319,-0.028378,0.018786,-0.005995
1,92.0,851049,1.01993,0.45011,-10.91756,-0.025447,0.021184,-0.02558,0.555455,-0.397437,-11.688493,0.05609,0.020651,-0.028645,0.497994,-0.205901,-12.210428,-0.026779,-0.019052,-0.017986,0.512359,0.407014,-11.03727,0.00373,-0.142691,0.001466
1,91.5,851118,0.876278,0.560243,-11.784261,-0.00866,-0.005063,-0.034507,0.497994,-0.23942,-11.300632,-0.00413,-0.003198,-0.035173,0.287304,-0.177171,-11.707646,-0.037438,-0.016387,-0.022383,0.153229,0.474052,-11.563994,-0.042368,0.000266,-0.006528
1,91.5,851187,1.086968,0.517148,-11.310209,-0.007461,0.004397,-0.024648,0.665588,-0.402226,-11.602302,0.026247,0.02145,-0.027845,0.502782,-0.253785,-11.927913,-0.051294,-0.006662,-0.01732,0.373495,0.349553,-11.09473,0.015055,-0.094461,0.001599
1,91.0,851256,0.919373,0.502782,-11.563994,-0.001199,-0.005063,-0.034507,0.531513,-0.306458,-11.334151,-0.006129,0.00866,-0.037438,0.316035,-0.196325,-11.81778,-0.03011,-0.021717,-0.021184,0.129287,0.464475,-11.774684,-0.049429,-0.006262,-0.007461
1,91.0,851325,0.866701,0.804452,-11.664551,0.012124,-0.031309,-0.032242,0.737414,-0.095768,-11.195287,-0.041968,0.010126,-0.032508,0.416591,-0.038307,-11.501745,-0.077807,0.001732,-0.019585,0.129287,0.459687,-11.463438,0.002398,-0.020384,-0.002265
1,90.5,851394,0.890643,0.517148,-11.401189,0.012257,-0.006129,-0.033841,0.588974,-0.3304,-11.449073,-0.021317,0.015855,-0.036505,0.339977,-0.205901,-11.760319,-0.029711,-0.002931,-0.022649,0.138864,0.445322,-11.621455,-0.041035,-0.035839,-0.004263
1,90.5,851463,0.837971,0.622492,-11.693281,0.005329,-0.023182,-0.032908,0.632069,-0.215478,-11.142614,-0.037971,0.004397,-0.032508,0.426168,-0.129287,-11.496957,-0.075276,-0.002798,-0.01772,0.105345,0.426168,-11.544841,-0.004263,0.017453,-0.001865
1,90.0,851532,0.866701,0.588974,-11.21444,0.015455,-0.026247,-0.030776,0.632069,-0.287304,-11.429919,-0.023848,0.025847,-0.031975,0.42138,-0.162806,-11.803414,-0.037971,-0.008394,-0.016787,0.234632,0.469264,-11.544841,-0.027845,-0.06475,0.0
1,90.0,851601,0.694318,0.694318,-11.822568,-0.001599,-0.005329,-0.036505,0.383072,-0.162806,-11.171345,-0.036106,0.00493,-0.036905,0.258574,-0.086191,-11.453861,-0.059155,-0.0004,-0.022649,-0.047884,0.560243,-11.789049,-0.020784,0.050894,-0.008527
1,89.5,851670,0.814029,0.703895,-11.611878,0.020118,-0.026779,-0.033308,0.641646,-0.205901,-11.300632,-0.041035,0.010126,-0.032908,0.387861,-0.134075,-11.592725,-0.057822,0.00906,-0.020917,0.138864,0.387861,-11.492168,-0.00493,-0.028511,-0.003064
1,89.5,851739,0.861913,0.550666,-11.506534,0.002931,-0.007061,-0.032775,0.555455,-0.311246,-11.300632,-0.019052,0.018119,-0.034507,0.397437,-0.225055,-11.650186,-0.048496,0.001599,-0.021583,0.244209,0.426168,-11.616667,-0.020518,0.0004,-0.006928
1,89.0,851808,0.90022,0.656011,-11.951855,-0.00866,0.010392,-0.033441,0.617704,-0.263362,-11.300632,-0.018119,-0.011191,-0.032508,0.411803,-0.162806,-11.540052,-0.056757,0.005196,-0.020518,0.105345,0.426168,-11.587936,-0.021317,0.031443,-0.003331
1,89.0,851877,0.761356,0.627281,-11.228806,0.008127,-0.022783,-0.028645,0.521936,-0.205901,-11.401189,-0.015588,0.019185,-0.031309,0.277727,-0.11971,-11.750742,-0.047963,0.004796,-0.019052,0.134075,0.454898,-11.439496,-0.007194,-0.036106,-0.003331
1,88.5,851946,0.919373,0.464475,-11.176133,-0.015721,0.006528,-0.031576,0.512359,-0.320823,-11.358093,0.020917,0.019718,-0.036239,0.402226,-0.220267,-11.899182,-0.044766,-0.017853,-0.020651,0.354342,0.42138,-11.209652,-0.015588,-0.068614,-0.004663
1,88.5,852015,0.876278,0.59855,-11.688493,0.005596,-0.01359,-0.032109,0.636858,-0.234632,-11.329363,-0.022916,0.0004,-0.031576,0.402226,-0.143652,-11.683704,-0.045032,0.009193,-0.018119,0.129287,0.469264,-11.765107,-0.016521,0.022649,-0.002531
1,88.5,852084,0.852336,0.526724,-11.171345,-0.017453,-0.000133,-0.029844,0.531513,-0.292093,-11.334151,0.017986,0.031443,-0.032908,0.411803,-0.191536,-11.84651,-0.044632,-0.037971,-0.017453,0.320823,0.407014,-11.3964,-0.029444,-0.060487,-0.001332
1,88.0,852153,0.828394,0.608127,-11.669339,0.001998,-0.014655,-0.032242,0.622492,-0.220267,-11.295844,-0.018919,0.001865,-0.03091,0.416591,-0.138864,-11.664551,-0.050361,0.004397,-0.01772,0.081403,0.497994,-11.683704,-0.015188,0.021317,-0.001865
1,88.0,852222,0.804452,0.636858,-11.247959,0.025181,-0.013057,-0.036905,0.555455,-0.177171,-11.329363,-0.037305,0.018919,-0.03917,0.296881,-0.043096,-11.760319,-0.045832,-0.00453,-0.024115,0.033519,0.536301,-11.702858,-0.02598,-0.044899,-0.006129
1,87.5,852291,0.847547,0.646434,-11.540052,-0.005196,-0.006662,-0.031043,0.555455,-0.158017,-11.200075,-0.011991,0.01732,-0.031842,0.363919,-0.11971,-11.702858,-0.048629,-0.020384,-0.018119,0.11971,0.512359,-11.626244,-0.031975,-0.01319,-0.002265
1,87.5,852360,0.933739,0.656011,-12.368446,0.013856,0.00453,-0.03544,0.56982,-0.225055,-11.3964,-0.029044,-0.03011,-0.036639,0.383072,-0.067038,-11.544841,-0.045299,0.033574,-0.024515,0.0,0.521936,-11.932701,-0.027712,0.079139,-0.007994
1,87.0,852429,0.943315,0.550666,-11.343728,0.003064,-0.011325,-0.029577,0.579397,-0.316035,-11.295844,-0.019985,0.026247,-0.031975,0.344765,-0.253785,-11.765107,-0.041168,-0.018919,-0.018119,0.167594,0.368707,-11.501745,-0.030243,-0.043167,-0.001865
1,87.0,852498,0.972046,0.560243,-12.430696,-0.031176,0.016387,-0.032908,0.517148,-0.244209,-11.463438,-0.006528,-0.048363,-0.03091,0.344765,-0.191536,-11.702858,-0.03544,0.016387,-0.020917,0.081403,0.526724,-11.889606,-0.047164,0.110315,-0.006662
1,86.5,852567,0.828394,0.646434,-11.683704,0.00493,-0.020784,-0.029711,0.512359,-0.172383,-11.247959,-0.029311,0.005063,-0.031043,0.277727,-0.086191,-11.563994,-0.028378,0.046098,-0.017986,0.043096,0.521936,-11.640609,-0.029444,-0.01692,-0.001998
1,86.0,852636,0.881066,0.368707,-11.18571,-0.041168,0.032642,-0.03091,0.42138,-0.469264,-11.654974,0.057689,-0.033974,-0.032242,0.373495,-0.349553,-12.090718,-0.020251,-0.016121,-0.015721,0.23942,0.392649,-11.803414,-0.061953,0.045832,-0.004796
1,86.0,852705,0.857124,0.45011,-11.645397,-0.001199,-0.00826,-0.035173,0.574608,-0.407014,-11.377247,-0.025047,-0.015455,-0.035972,0.435745,-0.272939,-11.631032,-0.037172,0.030643,-0.021583,0.110133,0.474052,-11.808203,-0.030377,0.009859,-0.004263
1,86.0,852774,0.866701,0.483629,-10.702082,-0.037305,0.040769,-0.026779,0.42138,-0.287304,-11.535264,0.076208,-0.029178,-0.027845,0.407014,-0.349553,-12.306197,-0.005063,-0.006129,-0.014123,0.277727,0.426168,-11.477803,-0.063818,-0.090597,0.002798
1,85.5,852843,0.746991,0.488417,-11.496957,-0.013989,0.014389,-0.03464,0.349553,-0.383072,-11.415554,0.004397,-0.025847,-0.034773,0.397437,-0.387861,-11.951855,-0.038504,-0.006928,-0.019452,0.105345,0.339977,-11.602302,-0.037704,-0.013856,-0.006262
1,85.5,852912,0.876278,0.603339,-10.295067,0.033974,-0.012524,-0.026513,0.454898,-0.201113,-11.09473,0.020651,-0.021184,-0.027179,0.56982,-0.268151,-12.445061,-0.007994,0.041701,-0.024914,0.292093,0.253785,-11.046846,-0.032508,-0.172801,0.000666
1,85.0,852981,0.871489,0.584185,-11.434708,0.002665,-0.005862,-0.03091,0.464475,-0.306458,-11.36767,0.003997,0.000533,-0.031576,0.627281,-0.316035,-11.961432,-0.040103,-0.031709,-0.018386,0.320823,0.402226,-11.401189,-0.036772,-0.014922,-0.002665
1,85.0,853050,0.641646,0.579397,-10.773908,0.024914,-0.003864,-0.031443,0.349553,-0.186748,-10.998962,-0.023582,0.110848,-0.035706,0.402226,-0.215478,-11.779472,-0.065816,-0.136029,-0.018786,0.143652,0.407014,-11.377247,-0.008527,-0.079939,-0.001199
1,85.0,853119,0.804452,0.56982,-11.530476,-0.000799,-0.003198,-0.031842,0.531513,-0.248997,-11.348516,-0.006528,0.021983,-0.031842,0.335188,-0.162806,-11.707646,-0.051161,-0.029044,-0.018253,0.162806,0.47884,-11.63582,-0.019185,-0.008793,-0.002798
1,85.0,853188,0.905008,0.636858,-11.511322,-0.000133,-0.014522,-0.032242,0.536301,-0.191536,-11.386824,-0.00906,0.011458,-0.03424,0.407014,-0.172383,-11.69807,-0.054225,-0.013057,-0.022116,0.205901,0.459687,-11.535264,-0.018652,0.000799,-0.005862
1,85.0,853257,0.890643,0.622492,-11.544841,-0.000933,-0.00413,-0.03011,0.560243,-0.244209,-11.334151,-0.01359,0.012923,-0.033441,0.430956,-0.177171,-11.654974,-0.048896,-0.011591,-0.017853,0.167594,0.474052,-11.583148,-0.029977,-0.006262,-0.001865
1,95.0,853326,0.852336,0.588974,-11.645397,-0.000266,-0.009859,-0.033974,0.603339,-0.287304,-11.353305,-0.015721,0.016254,-0.034107,0.383072,-0.177171,-11.693281,-0.043833,-0.01319,-0.020118,0.143652,0.445322,-11.592725,-0.027979,-0.008527,-0.004263
1,95.0,853395,0.919373,0.555455,-11.597513,-0.000799,-0.008793,-0.030243,0.517148,-0.287304,-11.401189,-0.010392,0.010126,-0.031842,0.354342,-0.21069,-11.7268,-0.036772,-0.006395,-0.018919,0.148441,0.397437,-11.616667,-0.028245,-0.017587,-0.002531
1,95.0,853464,0.842759,0.588974,-11.415554,0.003198,0.008394,-0.033175,0.521936,-0.220267,-11.281479,-0.011858,0.014389,-0.035573,0.383072,-0.143652,-11.798626,-0.040103,-0.00453,-0.02225,0.129287,0.493206,-11.707646,-0.029711,-0.011858,-0.006129
1,95.0,853533,0.823605,0.579397,-11.621455,0.001466,-0.010259,-0.031975,0.560243,-0.234632,-11.271901,-0.014655,0.012257,-0.032642,0.339977,-0.114922,-11.717223,-0.04823,-0.006129,-0.018119,0.124498,0.502782,-11.731588,-0.025714,0.005596,-0.002265
1,95.0,853602,0.890643,0.550666,-11.621455,-0.001199,-0.014655,-0.032109,0.526724,-0.292093,-11.377247,-0.010925,0.008394,-0.03424,0.363919,-0.234632,-11.654974,-0.050628,-0.005063,-0.020917,0.138864,0.402226,-11.57836,-0.023049,0.002798,-0.00453
1,95.0,853671,0.895431,0.612916,-11.573571,-0.000799,-0.005596,-0.030776,0.579397,-0.23942,-11.401189,-0.011991,0.010126,-0.032908,0.464475,-0.162806,-11.683704,-0.045832,-0.00493,-0.018519,0.191536,0.474052,-11.51611,-0.02598,-0.006262,-0.003864
1,95.0,853740,0.837971,0.59855,-11.659762,-0.002798,-0.009593,-0.032908,0.612916,-0.248997,-11.334151,-0.014256,0.008394,-0.035173,0.368707,-0.162806,-11.659762,-0.042767,-0.005462,-0.020384,0.134075,0.430956,-11.583148,-0.026513,-0.010525,-0.005329
1,95.0,853809,0.885855,0.531513,-11.501745,0.002931,-0.008926,-0.030776,0.507571,-0.3304,-11.382035,-0.010126,0.013989,-0.031975,0.306458,-0.244209,-11.769896,-0.03464,-0.006795,-0.019452,0.143652,0.411803,-11.674128,-0.026779,-0.019851,-0.00373
1,95.0,853878,0.785298,0.579397,-11.166556,0.003597,-0.007861,-0.033308,0.507571,-0.191536,-11.233594,-0.011724,0.032642,-0.036372,0.435745,-0.100556,-11.860875,-0.049429,-0.015322,-0.020518,0.272939,0.526724,-11.631032,-0.019718,-0.028378,-0.005729
1,95.0,853947,0.857124,0.617704,-11.568783,-0.000933,-0.007727,-0.031309,0.555455,-0.215478,-11.343728,-0.013323,0.011591,-0.033308,0.378284,-0.134075,-11.674128,-0.047164,0.000133,-0.019585,0.134075,0.483629,-11.616667,-0.02185,-0.006129,-0.002665
2,95.0,854016,0.842759,0.560243,-11.501745,0.001466,-0.005063,-0.033041,0.526724,-0.263362,-11.334151,-0.011325,0.012124,-0.034907,0.354342,-0.191536,-11.731588,-0.046231,-0.006928,-0.021583,0.134075,0.435745,-11.597513,-0.025447,-0.009992,-0.00453
2,95.0,854085,0.871489,0.536301,-11.568783,0.0,-0.00453,-0.031043,0.555455,-0.268151,-11.334151,-0.011858,0.009992,-0.03091,0.373495,-0.201113,-11.707646,-0.045565,-0.005063,-0.018519,0.162806,0.454898,-11.63582,-0.026513,-0.005596,-0.002931
2,95.0,854154,2.494758,1.067814,-12.071565,0.007861,-0.010925,-0.018519,1.68073,0.038307,-11.267113,-0.031309,0.001998,-0.028245,1.264138,-0.181959,-11.171345,-0.06475,-0.057289,-0.014389,1.11091,0.349553,-11.386824,-0.020784,-0.061153,-0.00373
2,95.0,854223,0.656011,0.507571,-11.51611,0.00866,-0.03957,-0.033308,-0.100556,-0.292093,-10.845734,-0.032642,-0.00826,-0.037971,-0.306458,-0.368707,-11.36767,-0.034507,-0.064084,-0.021717,-0.565032,0.3304,-11.96622,-0.052893,-0.058355,-0.011058
2,95.0,854292,1.115698,0.612916,-11.611878,0.011724,-0.00413,-0.035706,0.588974,-0.263362,-11.329363,-0.015588,0.016654,-0.042234,0.416591,-0.296881,-11.496957,-0.040103,-0.013856,-0.028378,0.215478,0.296881,-11.597513,-0.017187,-0.026247,-0.013856
2,95.0,854361,0.713472,0.459687,-11.535264,0.002132,0.007594,-0.032642,0.497994,-0.363919,-11.377247,-0.010126,0.009459,-0.033441,0.316035,-0.167594,-11.903971,-0.038637,0.024248,-0.020251,0.153229,0.512359,-11.683704,-0.025047,0.010925,-0.001332
